Name				312_n020_m400_bt100
Number_of_Customers		20
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		12
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		23		44		18		3		35		10		484.58		5253
2		37		79		21		108		138		10		597.65		5341
3		28		39		20		16		46		10		478.84		4702
4		44		45		18		57		89		10		467.04		4567
5		33		77		27		152		186		10		783.35		8169
6		12		12		22		62		84		10		567.37		5459
7		2		27		14		160		188		10		415.31		3809
8		5		64		20		141		171		10		543.48		5489
9		60		3		22		102		132		10		759.86		6886
10		68		67		17		48		76		10		397.01		4270
11		14		25		19		169		209		10		420.1		4556
12		39		71		18		117		147		10		462.91		4353
13		28		62		16		23		41		10		391.27		3847
14		27		2		23		117		135		10		626.16		6053
15		48		20		19		118		142		10		554.83		5698
16		2		50		19		152		182		10		599.29		5194
17		22		60		22		18		50		10		621.45		6197
18		32		50		20		107		145		10		544.24		5451
19		60		66		20		89		107		10		529.91		5358
20		8		63		25		106		142		10		641.13		6292

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		11		5		7		30.28		0		1.3914208
Bt2		6		3		8		14.63		0		22.4369351
Bt3		14		4		6		51.89		0		6.9248439
Bt4		14		5		6		28.40		1		0.8322161
Bt5		15		5		6		30.97		0		2.4262985
Bt6		6		6		4		14.55		0		4.5776308
Bt7		16		6		5		39.98		0		3.8376544
Bt8		15		3		8		22.08		0		1.6950212
Bt9		6		3		8		20.79		0		12.2795007
Bt10		12		3		3		9.58		0		15.5811983
Bt11		17		6		3		25.92		0		7.0133157
Bt12		13		6		4		19.88		0		2.9031347
Bt13		9		4		4		19.39		0		3.9426380
Bt14		13		4		5		29.29		0		5.0438913
Bt15		11		4		8		49.20		0		4.5928305
Bt16		15		3		6		18.46		1		1.1622942
Bt17		11		4		8		23.74		0		10.5501407
Bt18		6		4		7		16.76		0		17.9151911
Bt19		10		6		8		61.87		0		11.6717377
Bt20		8		6		7		28.99		0		5.2041590
Bt21		7		2		6		12.40		0		4.5555768
Bt22		13		7		4		42.42		0		3.4135408
Bt23		13		6		4		29.61		1		5.0605481
Bt24		11		4		4		22.19		1		1.2617417
Bt25		11		6		6		48.67		0		8.4796454
Bt26		9		2		4		10.97		1		1.5496991
Bt27		14		2		6		20.28		0		7.9377713
Bt28		16		6		8		66.06		0		5.2117684
Bt29		15		4		4		28.03		0		4.0299989
Bt30		7		6		3		16.76		0		6.2096729
Bt31		15		7		4		34.21		0		8.6520194
Bt32		15		3		6		18.77		0		8.4516944
Bt33		12		3		7		15.34		0		7.6547866
Bt34		16		4		4		35.24		0		19.4069098
Bt35		14		7		6		43.88		1		0.8284955
Bt36		17		3		3		20.59		0		9.0870891
Bt37		14		4		6		31.30		1		1.7296693
Bt38		13		7		3		19.90		0		2.0383267
Bt39		14		4		5		42.83		0		2.5854090
Bt40		8		3		6		11.38		0		14.0987748
Bt41		10		2		4		4.97		0		10.5812458
Bt42		6		4		3		4.83		1		0.7623269
Bt43		7		7		4		21.38		0		8.5995891
Bt44		9		4		5		28.53		0		5.9039652
Bt45		12		3		8		32.62		1		1.0321322
Bt46		12		3		4		17.58		1		1.3063432
Bt47		11		6		3		19.95		0		3.5515674
Bt48		7		5		6		25.72		1		5.0193336
Bt49		13		6		8		62.56		0		2.3606767
Bt50		15		5		4		26.84		0		17.0505645
Bt51		13		6		4		48.64		0		5.7352706
Bt52		9		6		7		33.82		0		3.7533592
Bt53		17		4		6		51.39		0		4.5367230
Bt54		13		5		6		30.94		0		8.4646883
Bt55		11		6		6		54.11		1		2.3508454
Bt56		7		5		7		27.94		0		3.7956434
Bt57		11		6		5		29.40		0		2.0718057
Bt58		16		3		8		29.93		0		25.7729140
Bt59		14		6		3		27.82		0		14.3306149
Bt60		9		3		6		9.95		1		1.3249847
Bt61		7		6		3		11.84		0		9.2867721
Bt62		15		4		8		44.12		0		4.3602673
Bt63		6		3		6		7.42		1		0.7307776
Bt64		6		3		8		9.13		0		4.1646498
Bt65		9		2		7		13.02		0		3.1890900
Bt66		7		4		4		16.49		0		3.6039332
Bt67		6		5		4		17.87		0		17.9837185
