Name				419_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		15
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		46		48		5		0		202		10		514.41		1438
2		52		10		8		0		189		10		609.74		1971
3		65		71		9		0		173		10		761.81		2240
4		68		28		5		75		105		10		645.95		2329
5		18		0		7		134		158		10		282.5		1558
6		11		63		7		0		183		10		635.75		1597
7		49		36		5		41		73		10		450.83		1398
8		35		42		7		0		213		10		476.62		1685
9		69		79		5		0		164		10		512.47		1558
10		40		19		6		0		203		10		957.43		1949
11		9		45		9		0		192		10		463.82		2001
12		22		41		7		0		205		10		452.94		1695
13		43		42		8		0		209		10		618.84		1757
14		59		11		5		0		186		10		368.52		1483
15		55		72		6		0		177		10		769.99		2203
16		49		31		7		117		145		10		558.41		1838
17		12		24		4		0		194		10		327.55		1272
18		24		1		8		84		118		10		386.4		2049
19		1		61		7		0		177		10		727.65		1953
20		36		78		6		0		176		10		432.92		1482
21		50		14		6		0		194		10		381.9		1632
22		30		53		7		0		201		10		388.98		1697
23		37		53		5		0		201		10		379.11		1107
24		8		56		8		90		116		10		424.71		1859
25		13		30		8		0		197		10		483.84		2201
26		47		80		6		120		148		10		469.61		1980
27		47		5		7		110		138		10		604.04		1868
28		2		42		7		0		186		10		938.84		1901
29		9		37		4		0		193		10		302.93		1197
30		21		17		5		25		57		10		467.58		1369
31		60		20		5		0		190		10		470.76		1410
32		9		74		5		0		173		10		912.22		1779
33		59		37		9		0		195		10		458.41		1912
34		43		28		9		0		209		10		655.71		2720
35		62		27		5		95		133		10		444.78		1704
36		50		45		4		0		201		10		224.46		1236
37		7		59		6		0		183		10		234.59		1030
38		7		18		6		0		187		10		354.3		1449
39		9		15		8		61		83		10		577.8		2173
40		3		58		9		0		180		10		490.57		2331
41		37		1		6		0		185		10		341.16		1658
42		49		51		8		0		198		10		424.6		1642
43		39		60		5		0		194		10		231.87		1052
44		56		16		7		0		191		10		446.64		1759
45		28		60		9		0		194		10		656.14		2442
46		14		78		9		0		172		10		654.99		2429
47		62		36		8		0		192		10		694.06		2393
48		6		62		6		0		180		10		649.75		1862
49		21		54		8		0		196		10		924.89		2051
50		51		73		5		0		178		10		348.97		1572
51		40		76		6		51		81		10		453.93		2290
52		31		30		6		0		213		10		417.14		2026
53		53		57		8		0		191		10		456.07		1834
54		31		44		9		132		164		10		787.53		3042
55		50		5		8		126		156		10		416.78		1847
56		69		11		4		0		178		10		462.58		1197
57		36		47		8		0		207		10		387.74		1930
58		69		40		7		125		143		10		488.47		1346
59		40		80		7		0		174		10		467.77		2126
60		36		21		6		0		205		10		445.71		2018

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		7		4		6		40.42		0		35.1606170
Bt2		12		2		7		17.82		1		2.4399769
Bt3		15		5		4		65.78		0		41.7275313
Bt4		8		7		7		88.63		0		6.7801091
Bt5		11		3		5		62.92		0		15.5332776
Bt6		11		4		7		85.39		0		4.4767104
Bt7		16		7		3		61.28		0		8.7239458
Bt8		11		5		4		54.05		0		4.0657837
Bt9		17		6		3		37.78		0		4.3844468
Bt10		16		3		7		86.19		0		32.2441088
Bt11		11		3		4		47.03		0		19.9488219
Bt12		12		2		6		58.58		0		32.1118969
Bt13		6		4		8		34.18		1		1.5165402
Bt14		11		4		6		119.54		0		13.8999648
Bt15		7		4		4		38.19		1		6.2375466
Bt16		9		5		7		45.10		0		4.7425528
Bt17		8		6		5		29.25		1		1.0119323
Bt18		17		4		5		131.90		0		16.7650862
Bt19		7		6		4		52.92		1		2.2885232
Bt20		13		5		7		116.12		0		28.0344937
Bt21		16		3		5		88.23		0		8.4414239
Bt22		9		3		5		96.32		0		16.8889608
Bt23		6		2		3		9.43		0		14.2249944
Bt24		7		4		8		181.85		0		14.6580608
Bt25		8		6		8		68.10		0		4.7549435
Bt26		9		5		5		85.79		0		14.3801605
Bt27		15		6		6		186.40		0		17.4611021
Bt28		16		6		4		43.72		0		17.7274047
Bt29		8		6		3		45.65		1		4.2149667
Bt30		12		5		7		74.12		0		14.0246077
Bt31		9		5		4		23.79		0		12.2842698
Bt32		11		3		5		20.35		0		4.8817597
Bt33		16		6		6		134.85		0		9.5317743
Bt34		12		3		3		37.96		0		44.5309929
Bt35		11		2		5		11.65		0		11.3119919
Bt36		6		4		8		20.19		0		3.2414992
Bt37		12		5		5		93.96		0		56.0875128
Bt38		8		7		3		53.10		0		10.6801662
Bt39		7		5		7		97.90		0		7.8289189
Bt40		11		6		7		174.29		1		4.3922636
Bt41		8		3		5		37.19		0		8.6868418
Bt42		9		5		6		46.01		0		13.4225949
Bt43		9		6		3		38.30		1		3.3416814
Bt44		15		3		3		20.95		1		8.1588094
Bt45		9		4		7		42.38		0		4.2098848
Bt46		11		6		4		63		1		2.2589888
Bt47		14		6		3		50.92		1		5.8808163
Bt48		11		4		5		85.80		0		13.7489443
Bt49		10		6		4		98.20		0		23.1003796
Bt50		11		3		4		39.05		0		27.2331932
Bt51		6		4		4		9.70		0		3.7769360
Bt52		14		4		5		28.21		0		4.9623992
Bt53		7		5		3		23.19		0		12.4598918
Bt54		16		3		8		108.91		0		8.4316553
Bt55		15		6		7		97.61		1		2.4690150
Bt56		6		6		5		44.72		0		48.6216444
Bt57		9		7		5		69.96		0		16.3254763
Bt58		12		2		5		57.42		0		52.9707241
Bt59		9		5		5		48.57		0		74.7832772
Bt60		12		4		4		73.28		0		10.8249601
Bt61		8		3		8		32.59		0		9.0194523
Bt62		11		3		4		26.08		0		15.1668271
Bt63		14		4		7		103.20		0		7.8587273
Bt64		17		5		8		124.61		1		2.0771030
Bt65		12		2		5		15.31		0		3.1076316
Bt66		13		3		7		29.50		0		11.0330873
Bt67		13		3		7		38.77		0		6.1964360
Bt68		13		5		4		101.41		0		15.9570094
Bt69		11		3		5		144.91		0		55.7527160
Bt70		15		2		8		34.82		0		7.5184183
Bt71		16		3		5		24.57		1		1.7523848
Bt72		11		6		5		106.14		0		14.6574048
Bt73		10		6		6		41.55		0		3.5683154
Bt74		9		4		8		31.15		0		9.6358255
Bt75		11		5		5		27.64		0		3.9986733
Bt76		7		6		5		66.15		0		4.8708009
Bt77		17		3		7		69.83		1		2.0253473
Bt78		16		3		6		48.99		0		3.5774546
Bt79		17		6		8		321.39		0		6.7292159
Bt80		7		3		7		35.88		0		24.3055227
Bt81		12		6		5		69.47		1		3.6902832
Bt82		12		6		7		189.99		1		7.9021758
Bt83		9		4		5		51.70		0		48.3784167
Bt84		16		5		7		147.43		0		13.7691859
Bt85		12		6		6		71.60		0		39.6840730
Bt86		13		3		7		64.15		0		56.1735297
Bt87		9		5		8		44.59		0		3.8894140
Bt88		10		2		6		45.97		1		13.0139167
Bt89		8		2		4		9.10		1		2.0493766
Bt90		11		3		3		28.70		0		6.4567854
Bt91		17		7		5		560.85		1		10.2412995
Bt92		10		3		5		15.87		0		9.2154315
Bt93		10		7		4		94.10		0		18.6288718
Bt94		7		2		8		109.89		0		53.1403984
Bt95		15		6		8		287.72		0		7.0158471
Bt96		17		4		5		72.62		0		9.6006027
Bt97		8		7		5		44.96		0		11.6413772
Bt98		17		5		4		105.97		0		12.1053650
Bt99		12		4		3		45.64		0		15.9081516
Bt100		16		7		8		226.30		0		28.8845278

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt14 1	Bt43 1	Bt62 1	Bt79 1	Bt89 1	
2	Bt6 1	Bt18 1	Bt22 1	Bt36 1	Bt37 2	Bt45 1	Bt99 1	
3	Bt12 1	Bt17 1	Bt18 2	Bt51 2	Bt58 1	Bt95 1	Bt99 1	
4	Bt46 1	Bt53 1	Bt64 1	Bt84 1	Bt95 1	
5	Bt7 1	Bt35 1	Bt36 1	Bt44 1	Bt53 1	Bt96 2	
6	Bt6 1	Bt24 1	Bt31 1	Bt48 2	Bt52 1	Bt69 1	
7	Bt12 1	Bt43 1	Bt47 1	Bt65 1	Bt95 1	
8	Bt5 1	Bt37 1	Bt48 1	Bt53 1	Bt57 1	Bt70 1	Bt98 1	
9	Bt5 1	Bt8 1	Bt47 1	Bt53 1	Bt79 1	
