Name				045_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		9
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		43		15		9		809		1000		10		652.22		2199
2		11		48		9		396		634		10		356.4		1784
3		56		49		11		233		493		10		750.09		2396
4		24		59		10		118		342		10		928.17		3904
5		29		62		10		342		588		10		988.56		3634
6		69		13		9		654		930		10		932.8		2906
7		43		27		7		323		523		10		496.43		2111
8		4		59		8		649		907		10		575.13		2362
9		57		54		12		704		930		10		796.5		2907
10		29		18		15		104		302		10		864.9		4441
11		53		73		10		550		782		10		627.93		2772
12		15		9		8		769		1000		10		404.99		1749
13		7		12		7		566		790		10		600.06		2534
14		25		62		13		705		933		10		1142.68		4121
15		4		1		9		277		531		10		987.4		3016
16		29		73		12		260		460		10		1238.43		3555
17		67		78		8		402		694		10		652.26		3050
18		22		11		9		749		1000		10		724.08		2559
19		19		39		10		14		186		10		641.43		2817
20		65		18		14		589		847		10		988.13		5140

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		9		4		6		29.30		0		6.1982187
Bt2		6		2		7		11.13		1		1.4824191
Bt3		10		3		8		29.19		0		19.6201821
Bt4		15		2		4		13.87		0		6.8054418
Bt5		13		7		6		115.42		0		15.8376036
Bt6		12		6		4		73.26		0		5.3563763
Bt7		6		5		8		26.15		0		3.5090582
Bt8		15		3		7		54.26		0		3.1417273
Bt9		17		6		5		95.81		0		6.7371144
Bt10		16		6		8		94.17		0		6.6821943
Bt11		13		3		7		52.96		0		8.6566562
Bt12		14		3		5		34.19		0		7.3981353
Bt13		14		4		3		34.89		0		6.8218186
Bt14		7		3		7		37.36		1		12.6220918
Bt15		11		3		5		33.93		0		9.0508475
Bt16		13		6		4		67.48		1		1.7326057
Bt17		16		5		7		59.62		0		2.9399438
Bt18		9		4		7		59.48		0		39.2210214
Bt19		11		6		4		86.71		0		16.2504001
Bt20		10		6		7		101.73		0		22.0008978
Bt21		15		7		4		46.69		0		5.9223359
Bt22		8		5		7		67.65		1		2.3571287
Bt23		11		6		5		44.89		1		1.2026438
Bt24		11		4		7		55.07		0		10.6840322
Bt25		15		3		3		36.83		0		9.9504994
Bt26		17		4		5		35.31		0		8.4787345
Bt27		17		4		8		107.12		0		4.5146819
Bt28		9		4		3		105.74		0		284.9924537
Bt29		7		2		7		26.59		0		19.2275178
Bt30		9		6		5		88.13		0		9.9816230
Bt31		6		4		4		32.43		0		7.6751498
Bt32		15		7		6		195.24		0		8.0147780
Bt33		15		3		5		40.55		1		11.7300096
Bt34		11		6		6		43.12		0		6.6990437
Bt35		17		2		5		18.90		0		8.5129498
Bt36		15		5		4		56.73		1		3.8627665
Bt37		16		3		7		91.07		0		14.8869905
Bt38		13		2		4		27.85		0		4.1631781
Bt39		6		4		3		20.57		0		8.8240992
Bt40		13		3		7		48.99		0		60.9443477
Bt41		11		2		5		36.77		1		2.6909699
Bt42		7		6		4		55.94		0		5.9927525
Bt43		10		4		5		21.13		0		5.3826596
Bt44		15		3		8		49.26		0		5.6552145
Bt45		16		3		6		97.52		0		6.7051582
Bt46		10		6		6		239.83		0		113.3828589
Bt47		17		4		3		61.35		0		11.4661357
Bt48		16		6		6		134.37		0		8.3233216
Bt49		10		6		7		75.25		0		11.2858626
Bt50		17		5		4		46.68		0		6.6887319
Bt51		14		4		8		107.62		0		10.1913895
Bt52		17		6		6		128.64		0		9.3497358
Bt53		13		3		4		34.86		0		22.3453790
Bt54		10		2		3		10.22		0		36.4092452
Bt55		16		6		6		190.88		0		6.7287724
Bt56		10		5		7		349.54		0		48.2207376
Bt57		11		6		7		60.76		1		2.0574602
Bt58		10		4		4		109.20		1		9.8027132
Bt59		14		4		3		19.78		0		22.4421427
