Name				449_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		17
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		68		77		6		1		235		10		219.09		1164
2		1		13		9		0		214		10		594.79		2839
3		23		6		8		719		985		10		826.96		2539
4		22		41		8		794		1000		10		681.06		2759
5		45		21		9		495		727		10		602.6		2714
6		28		52		6		495		699		10		479.8		1942
7		32		66		9		584		878		10		692.86		2108
8		6		79		4		83		347		10		234.09		1115
9		4		3		7		0		945		10		468.03		1718
10		65		33		6		234		406		10		538.27		1872
11		65		27		4		0		172		10		324.13		1418
12		24		17		7		172		428		10		672.15		1854
13		51		46		5		456		684		10		363.74		1889
14		54		8		3		430		662		10		298.01		970
15		18		47		6		809		1000		10		589.44		2774
16		32		76		5		0		948		10		319.15		1136
17		11		49		7		0		962		10		627.23		2644
18		59		21		7		808		1000		10		770.5		1780
19		64		38		5		102		360		10		830.92		1916
20		0		16		7		124		336		10		390.1		1992
21		37		15		8		433		623		10		641.31		2118
22		27		15		9		78		306		10		624.01		2447
23		48		67		8		0		955		10		661.77		3184
24		53		54		9		146		396		10		382.54		1849
25		26		8		9		0		961		10		917.23		3269
26		56		18		7		0		962		10		513.77		2008
27		60		69		5		785		1000		10		546.66		2248
28		45		49		5		0		972		10		441.68		1326
29		33		8		6		790		1000		10		530.03		1828
30		40		23		7		0		195		10		484.37		1762
31		4		42		6		0		958		10		622.73		2112
32		32		17		6		0		175		10		413.22		1894
33		64		7		7		27		271		10		576.72		1874
34		70		16		4		313		613		10		410.85		1052
35		67		18		9		340		580		10		554.81		2425
36		20		53		8		0		966		10		642.07		2334
37		13		21		6		0		963		10		469.46		1996
38		63		15		7		446		658		10		376.47		1608
39		12		13		8		239		475		10		631.36		3114
40		22		35		5		495		717		10		269.66		1102
41		14		57		9		176		432		10		598.84		2489
42		6		10		8		410		674		10		738.7		2291
43		5		59		3		302		552		10		448.65		1312
44		25		37		7		544		770		10		738.08		2068
45		1		54		9		366		628		10		706.56		2620
46		30		49		7		0		975		10		269.18		1373
47		3		69		5		0		303		10		448.84		1852
48		19		43		8		523		797		10		584.1		2318
49		21		67		8		38		270		10		706.74		3002
50		4		36		8		0		958		10		598.06		1971
51		2		72		7		462		670		10		365.26		1868
52		20		13		6		387		603		10		573.03		2084
53		7		76		6		0		940		10		433.14		2096
54		31		28		8		420		658		10		690.78		2274
55		59		36		6		341		563		10		486.94		1438
56		34		5		4		0		959		10		580.03		1100
57		40		33		5		0		984		10		399.09		1166
58		37		0		8		45		275		10		864.8		2906
59		48		61		4		478		688		10		341.19		1077
60		62		12		7		112		360		10		609.67		2240

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		16		6		7		159.14		0		7.9810118
Bt2		17		2		7		34.14		0		40.5955814
Bt3		15		3		5		60.72		1		4.0896119
Bt4		16		6		5		124.87		1		3.9225952
Bt5		12		3		7		87.85		0		19.6383245
Bt6		8		4		8		127.12		0		10.9731521
Bt7		7		2		4		16.16		0		9.1269204
Bt8		10		7		4		89.47		0		4.6929727
Bt9		8		4		7		71.91		1		3.2261319
Bt10		14		2		6		22.32		0		5.6905817
Bt11		17		2		8		41.04		1		2.1140755
Bt12		14		6		7		124.76		0		22.0511852
Bt13		12		5		6		255.96		1		5.4639461
Bt14		9		3		5		35.65		0		11.8905113
Bt15		17		6		5		141.72		0		14.9177667
Bt16		15		4		5		91.66		1		3.3051417
Bt17		6		4		6		22.51		0		13.2340797
Bt18		12		6		6		131.17		0		17.6073453
Bt19		12		6		7		58.23		0		1.8508846
Bt20		12		6		6		158.24		0		17.6224515
Bt21		8		7		5		65.68		0		24.4229775
Bt22		10		7		7		139.68		1		12.5278378
Bt23		15		7		6		112.50		0		9.3915727
Bt24		7		6		5		42.43		1		3.2648730
Bt25		14		5		4		91.71		0		15.3264060
Bt26		6		4		6		134.81		0		36.4660158
Bt27		9		4		7		34.34		0		6.9108384
Bt28		9		6		8		133.77		0		17.6509799
Bt29		11		5		4		30.10		0		6.9884594
Bt30		17		4		4		116.10		0		27.7854095
Bt31		9		6		5		75.94		1		2.6297782
Bt32		11		2		5		38.62		0		8.9608989
Bt33		16		4		5		79.94		0		16.3804255
Bt34		6		4		7		33.12		0		40.0918312
Bt35		10		7		8		157.81		0		8.7607683
Bt36		13		2		3		11.45		0		4.7260235
Bt37		10		5		7		139.67		0		23.0884633
Bt38		7		5		8		39.54		0		5.4970736
Bt39		14		4		8		156.64		0		32.9140905
Bt40		12		6		7		98.62		0		10.3766261
Bt41		10		5		4		43.14		1		1.7746675
Bt42		12		3		8		77.32		0		4.9450928
Bt43		16		5		8		202.10		0		21.2827673
Bt44		8		4		5		32.09		0		4.8549065
Bt45		16		3		5		112.96		0		14.3718355
Bt46		17		5		5		222.16		0		18.7626894
Bt47		9		3		4		37.88		0		9.7860259
Bt48		12		2		8		24.56		0		11.8417987
Bt49		10		2		3		12.36		0		7.5325912
Bt50		17		4		7		79.62		0		9.2504353
Bt51		9		6		6		74.11		0		14.0568798
Bt52		8		2		3		5.95		1		4.4684337
Bt53		7		4		6		200.88		0		75.9549480
Bt54		16		5		6		87.17		1		1.4335356
Bt55		14		5		6		142.90		0		6.4066046
Bt56		16		3		7		87.30		0		15.4999771
Bt57		10		7		8		135.41		0		7.1961403
Bt58		7		5		5		44.18		0		17.0930594
Bt59		15		5		4		101.66		0		13.5825366
Bt60		17		4		8		134.65		0		9.0351200
Bt61		7		6		6		51.69		0		12.0152020
Bt62		15		5		3		40.82		0		9.7477109
Bt63		7		5		3		18.25		0		6.5772395
Bt64		12		3		7		56.14		0		9.8876442
Bt65		11		6		4		45.86		0		4.9189140
Bt66		8		6		6		46.52		0		6.2054058
Bt67		8		6		7		76.53		1		13.0022357
Bt68		14		5		6		50.73		0		5.1389717
Bt69		11		5		4		70.56		1		4.8828227
Bt70		13		6		4		98.94		0		16.6605574
Bt71		8		5		7		60.98		0		8.1840499
Bt72		17		3		6		74.66		0		7.2183629
Bt73		13		5		6		40.75		0		4.8764496
Bt74		7		6		6		45.24		0		35.3531160
Bt75		8		4		6		35.45		0		27.4260577
Bt76		11		4		3		109.99		1		5.9633676
Bt77		16		6		3		338.04		0		66.6599152
Bt78		8		4		7		182.36		0		28.6405764
Bt79		10		4		7		42.99		0		4.2823869
Bt80		14		5		4		67.69		0		12.2072878
Bt81		7		4		5		26.59		1		3.4781130
Bt82		12		6		7		127.49		0		8.4559569
Bt83		9		4		6		66.76		0		9.6567094
Bt84		17		3		8		120.62		0		19.3919599
Bt85		7		6		7		59.28		0		18.3911757
Bt86		12		5		8		138.90		1		19.5691834
Bt87		17		3		4		70.42		0		12.4300066
