Name				435_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		47
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		47		23		8		0		973		10		2425.61		16056
2		38		9		7		0		963		10		2031.11		13968
3		69		61		5		560		754		10		981.89		7236
4		48		15		9		0		966		10		2367.35		19410
5		60		28		4		0		964		10		1490.08		9462
6		68		20		6		0		953		10		2060.8		12299
7		62		56		9		0		955		10		1990.94		16000
8		9		33		8		0		963		10		2411.85		18745
9		47		66		7		0		956		10		1498.07		9900
10		60		51		9		463		713		10		2166.95		14508
11		9		8		7		0		952		10		2652.38		17097
12		50		71		9		462		692		10		2620.61		15835
13		38		28		5		149		429		10		1130.3		6957
14		22		63		3		387		573		10		1175.26		6674
15		38		21		4		0		975		10		1445.92		9372
16		38		50		8		0		150		10		1851.98		14300
17		58		61		9		0		212		10		2459.18		16672
18		66		68		6		472		740		10		1866.29		12332
19		19		31		6		0		973		10		1580		11265
20		36		59		5		0		965		10		1998.63		13203
21		43		54		6		522		752		10		1829.77		11769
22		57		74		9		531		781		10		2564.03		19971
23		53		56		8		0		201		10		2019.67		15609
24		16		58		9		456		678		10		2399.58		16318
25		4		66		7		0		946		10		1909.16		13803
26		40		73		7		265		493		10		1577		11053
27		29		73		7		0		951		10		2641.96		16037
28		50		64		7		0		957		10		2944.23		22292
29		35		53		4		0		972		10		971.22		6336
30		33		15		7		74		302		10		1964.62		12572
31		38		43		8		0		981		10		2449.28		19306
32		43		46		4		472		672		10		1019.57		7812
33		23		7		3		0		143		10		1245.46		6992
34		14		65		6		0		953		10		2244.17		14749
35		46		6		8		0		958		10		2433.93		18680
36		60		10		6		221		465		10		1796.88		12855
37		49		34		9		538		776		10		2469.55		17982
38		59		57		9		0		957		10		2358.05		16966
39		54		78		7		0		171		10		1864.34		11768
40		18		71		5		466		696		10		1674.84		11059
41		49		6		8		0		957		10		3307.6		21312
42		28		55		9		0		968		10		2168.13		15055
43		58		25		8		0		964		10		1831.78		12325
44		53		39		4		0		971		10		1304.78		9808
45		28		7		8		0		961		10		2329.75		15888
46		35		76		5		668		880		10		1805.74		12375
47		62		34		8		653		863		10		2211.95		14693
48		70		74		7		0		937		10		1880.21		13538
49		14		22		5		16		244		10		1178.35		7868
50		2		2		7		0		943		10		1943.85		14968
51		31		34		5		715		953		10		2480.87		14407
52		64		42		8		0		960		10		2387.74		16792
53		51		59		7		144		374		10		2030.68		16702
54		55		60		6		207		439		10		1337.62		10660
55		7		30		6		0		961		10		2298.9		14209
56		39		17		8		216		420		10		1918.03		13616
57		52		27		6		371		699		10		1987.33		13850
58		13		19		5		52		246		10		1186.33		8373
59		15		6		6		0		954		10		1709		12467
60		0		52		4		54		300		10		1969.38		12618

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		18		14		10		283.48		0		7.0202680
Bt2		31		9		10		283.19		0		10.3097028
Bt3		14		14		9		257.87		1		3.2647569
Bt4		27		8		13		326.15		0		33.4903475
Bt5		27		13		7		346.07		0		6.6604385
Bt6		28		13		13		693.97		1		1.6682750
Bt7		13		5		6		65.29		1		3.0132182
Bt8		12		5		8		76.56		0		6.2738956
Bt9		30		5		9		248.21		0		16.9611338
Bt10		14		9		14		205.91		0		6.1572160
Bt11		24		11		10		267.59		0		27.9947435
Bt12		19		9		10		270.77		1		7.7950370
Bt13		27		6		6		127.78		1		11.6945645
Bt14		17		12		13		387.62		0		7.4072863
Bt15		35		9		11		358.63		0		8.2549441
Bt16		29		9		8		368.15		1		5.6141267
Bt17		15		11		13		222.74		0		14.6326792
Bt18		23		7		14		344.21		0		14.6677071
Bt19		15		7		10		197.37		0		12.3306542
Bt20		21		8		6		169.68		1		3.9242144
Bt21		13		10		8		143.26		1		7.2882570
Bt22		29		11		9		311.71		0		6.1183726
Bt23		12		12		11		209.58		0		5.4032962
Bt24		29		8		6		142.01		0		3.7961771
Bt25		20		11		9		358.82		0		9.9413932
Bt26		23		9		13		358.87		0		37.4830973
Bt27		23		12		9		403.34		0		9.2134514
Bt28		21		13		7		334.69		0		47.7830402
Bt29		13		12		9		201.14		0		8.5845320
Bt30		15		12		9		287.40		0		5.3901200
Bt31		30		12		12		482.47		0		9.3285679
Bt32		22		7		9		182.98		1		3.2477408
Bt33		30		11		13		524.65		0		14.2810332
Bt34		23		10		8		278.48		0		9.7758570
Bt35		25		6		13		285.72		0		19.0024723
Bt36		17		9		11		290.56		1		3.8597503
Bt37		15		7		6		113.84		0		17.6621398
Bt38		17		6		6		77.20		0		3.7134684
Bt39		19		8		11		170.30		0		4.7415876
Bt40		27		7		6		215.11		0		17.4498694
Bt41		27		6		14		279.71		0		11.6596353
Bt42		34		9		8		460.75		0		12.0553799
Bt43		13		10		11		196.06		0		10.0714636
Bt44		33		10		7		394.28		0		12.2594068
Bt45		33		8		9		361.02		0		12.0069013
Bt46		16		8		9		136.19		0		12.1192776
Bt47		23		10		8		349.29		0		9.8362991
Bt48		26		8		14		469.68		0		66.7068485
Bt49		20		5		10		144.27		1		3.8903311
Bt50		24		6		10		263.58		1		7.6474979
Bt51		30		11		12		420.97		1		12.7050222
Bt52		34		9		10		353.19		1		3.5037544
Bt53		13		11		6		122.96		0		25.1204392
Bt54		30		14		8		352.66		0		17.9140052
Bt55		30		9		12		332.13		0		8.7489500
Bt56		28		14		12		759.09		0		19.3015820
Bt57		26		9		12		546.61		0		30.4365020
Bt58		21		13		9		456.48		0		19.0297881
Bt59		24		12		12		367.82		0		13.9946582
Bt60		34		13		11		624.57		0		36.8483598
Bt61		20		10		14		300.71		0		6.3360490
Bt62		21		9		11		415.02		0		35.1173571
Bt63		21		7		10		155.12		0		9.0394395
Bt64		28		12		12		511.35		0		10.3254204
Bt65		21		10		10		272.42		1		10.1003237
Bt66		30		10		11		560.07		0		18.3089572
Bt67		17		11		12		227.30		0		46.5505011
Bt68		28		5		10		146.48		0		40.0183353
Bt69		12		7		14		185.79		0		10.0820876
Bt70		20		12		6		249.56		0		18.6677945
Bt71		33		6		11		357.99		0		53.9760632
Bt72		26		5		9		147.59		1		3.0550763
Bt73		29		14		11		826.98		0		20.5688518
Bt74		29		11		11		616.55		0		13.7541646
Bt75		18		11		13		408.17		0		53.7891404
Bt76		31		5		9		247.85		0		6.5512659
Bt77		23		11		9		262.87		0		11.0598066
Bt78		20		6		9		156.47		0		10.8417601
Bt79		35		9		8		353.97		0		13.7288781
Bt80		29		8		13		508.64		0		8.9819985
Bt81		16		13		11		242.58		0		8.8661625
Bt82		32		12		9		439.41		1		15.0176700
Bt83		25		7		12		416.96		0		14.4386374
Bt84		24		6		12		279.59		0		18.6928198
Bt85		13		11		12		233.66		0		13.7828633
Bt86		25		10		13		540.23		0		34.0372525
Bt87		12		6		7		90.38		0		68.0862654
Bt88		15		14		8		305.18		0		13.7903334
Bt89		24		5		11		156.09		1		2.5179939
Bt90		25		8		9		210.45		0		6.1313988
Bt91		32		5		9		269.64		1		10.8943187
Bt92		18		5		8		79.42		0		15.4031320
Bt93		34		5		9		156.23		1		10.5037892
Bt94		18		8		9		249.45		0		12.6186732
Bt95		22		10		7		240.21		0		6.5025310
Bt96		31		12		8		418.59		0		18.5738628
Bt97		12		5		14		118.94		0		9.8244509
Bt98		27		13		10		639.50		0		17.3421619
Bt99		14		12		6		121.27		0		10.0183460
Bt100		26		9		7		259.71		0		34.8246853

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt13 1	Bt37 1	Bt45 1	Bt66 1	Bt81 1	Bt86 1	Bt90 1	Bt91 1	
2	Bt36 1	Bt45 2	Bt65 1	Bt70 1	Bt77 1	Bt85 1	
3	Bt38 1	Bt54 1	Bt78 1	Bt87 1	Bt88 1	
4	Bt7 1	Bt14 1	Bt47 1	Bt54 1	Bt61 2	Bt67 2	Bt78 1	
5	Bt40 1	Bt67 1	Bt75 1	Bt98 1	
6	Bt9 1	Bt14 1	Bt24 1	Bt74 1	Bt83 1	Bt94 1	
7	Bt10 1	Bt24 1	Bt37 1	Bt48 1	Bt67 1	Bt79 1	Bt81 1	Bt92 1	Bt93 1	
8	Bt10 1	Bt15 1	Bt43 2	Bt64 1	Bt66 1	Bt67 1	Bt78 1	
9	Bt37 1	Bt43 1	Bt49 1	Bt71 1	Bt75 1	Bt78 1	Bt99 1	
10	Bt17 1	Bt34 1	Bt46 1	Bt49 1	Bt53 1	Bt62 1	Bt69 1	Bt86 1	Bt99 1	
11	Bt3 1	Bt50 1	Bt51 1	Bt74 1	Bt80 1	Bt84 1	Bt88 1	
12	Bt3 1	Bt9 1	Bt28 1	Bt36 1	Bt62 1	Bt79 1	Bt80 1	Bt87 1	Bt99 1	
13	Bt7 1	Bt13 1	Bt65 1	Bt76 1	Bt83 1	
14	Bt36 1	Bt48 1	Bt62 1	
15	Bt34 1	Bt80 1	Bt95 1	Bt96 1	
16	Bt15 1	Bt28 1	Bt50 1	Bt63 2	Bt69 1	Bt78 1	Bt81 1	
17	Bt22 1	Bt28 1	Bt40 1	Bt44 1	Bt53 1	Bt64 1	Bt92 1	Bt94 1	Bt95 1	
18	Bt12 1	Bt30 1	Bt33 1	Bt57 1	Bt68 1	Bt87 1	
19	Bt28 1	Bt40 1	Bt41 1	Bt53 1	Bt59 1	Bt100 1	
20	Bt18 1	Bt33 1	Bt44 1	Bt74 1	Bt97 1	
21	Bt14 1	Bt18 1	Bt29 1	Bt35 1	Bt43 1	Bt62 1	
22	Bt20 1	Bt21 1	Bt22 1	Bt23 1	Bt40 1	Bt46 1	Bt60 1	Bt64 1	Bt81 1	
23	Bt2 1	Bt11 1	Bt37 1	Bt40 1	Bt44 1	Bt77 1	Bt81 1	Bt95 1	
24	Bt2 1	Bt12 1	Bt16 1	Bt32 1	Bt49 1	Bt88 2	Bt96 1	Bt99 1	
25	Bt1 1	Bt5 1	Bt9 1	Bt12 1	Bt24 1	Bt75 1	Bt90 1	
26	Bt2 1	Bt24 1	Bt36 1	Bt69 2	Bt94 1	Bt95 1	
27	Bt22 1	Bt25 1	Bt46 1	Bt57 1	Bt73 1	Bt78 1	Bt88 1	
28	Bt4 1	Bt14 1	Bt25 1	Bt33 2	Bt48 1	Bt54 1	
29	Bt16 1	Bt20 1	Bt79 1	Bt92 1	
30	Bt3 1	Bt11 1	Bt19 1	Bt43 1	Bt57 1	Bt70 2	
31	Bt7 1	Bt21 1	Bt22 1	Bt26 1	Bt27 1	Bt51 1	Bt60 1	Bt99 1	
32	Bt12 1	Bt59 1	Bt99 1	Bt100 1	
33	Bt25 1	Bt48 1	Bt83 1	
34	Bt9 1	Bt16 1	Bt60 1	Bt68 1	Bt74 1	Bt95 1	
35	Bt4 1	Bt11 1	Bt24 1	Bt56 1	Bt69 1	Bt76 1	Bt77 1	Bt81 1	
36	Bt2 1	Bt26 1	Bt62 1	Bt71 1	Bt77 1	Bt97 1	
37	Bt12 1	Bt29 1	Bt31 1	Bt63 2	Bt81 1	Bt83 1	Bt88 1	Bt95 1	
38	Bt5 1	Bt23 1	Bt33 1	Bt67 1	Bt76 1	Bt78 2	Bt94 1	Bt95 1	
39	Bt7 1	Bt18 1	Bt49 1	Bt71 1	Bt85 1	Bt92 1	Bt98 1	
40	Bt9 1	Bt68 1	Bt77 1	Bt80 2	
41	Bt2 1	Bt9 1	Bt43 1	Bt64 1	Bt70 1	Bt86 1	Bt98 2	
42	Bt9 1	Bt16 1	Bt28 1	Bt38 2	Bt46 1	Bt47 1	Bt51 1	Bt93 1	
43	Bt7 1	Bt34 1	Bt37 1	Bt46 1	Bt50 1	Bt55 1	Bt58 1	Bt69 1	
44	Bt21 1	Bt32 1	Bt60 1	Bt79 1	
