Name				059_n020_m200_bt100
Number_of_Customers		20
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		7
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		6		18		7		287		549		10		415.58		1764
2		41		74		7		730		944		10		322.2		1833
3		38		69		8		0		955		10		378.35		2013
4		17		18		14		759		1000		10		763.08		3677
5		64		3		11		444		636		10		482.59		3066
6		26		9		13		259		479		10		1002.31		4588
7		70		2		9		0		941		10		764.52		3413
8		24		24		11		0		974		10		452.93		2688
9		59		80		6		649		917		10		186.31		893
10		64		24		10		0		958		10		419.53		2440
11		25		64		11		421		687		10		518.16		2921
12		58		51		14		0		961		10		702.26		4691
13		69		38		9		0		955		10		474.21		2746
14		37		48		8		0		229		10		502.54		3040
15		45		62		8		0		961		10		291.58		1650
16		67		66		12		0		945		10		526.97		3344
17		53		37		11		0		277		10		392.44		2445
18		41		54		10		847		1000		10		526.34		3051
19		57		10		8		0		956		10		461.9		2798
20		0		22		13		0		952		10		498.69		2649

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		3		7		37.21		0		4.0769121
Bt2		12		7		6		188.75		0		62.6064020
Bt3		10		2		4		11.25		1		3.8304424
Bt4		13		4		5		40.20		0		9.3149240
Bt5		11		3		4		23.57		0		6.5151104
Bt6		13		3		8		55.36		0		6.7085174
Bt7		17		3		6		33.27		0		5.9309337
Bt8		6		5		7		36.79		0		3.8087218
Bt9		6		6		3		18.71		1		1.2372181
Bt10		10		5		7		52.18		0		39.6542199
Bt11		12		6		6		122.55		1		4.6952557
Bt12		7		3		4		35.34		0		17.5366209
Bt13		16		2		8		48.80		0		8.6443572
Bt14		15		6		4		308.82		0		82.9657617
Bt15		11		4		6		51.28		0		19.6090180
Bt16		7		5		3		19.13		0		29.1516629
Bt17		16		6		6		106.64		0		17.5923745
Bt18		10		6		8		69.84		0		4.7874277
Bt19		11		5		7		64.46		0		2.7809300
Bt20		15		7		4		69.39		1		2.0480039
Bt21		7		4		4		22.85		0		12.3621272
Bt22		11		4		3		22.29		1		1.8307193
Bt23		10		7		5		178.30		0		51.5894919
Bt24		13		6		6		47.16		0		1.5253354
Bt25		9		2		6		16.72		0		4.9609495
Bt26		12		5		8		70.57		0		14.2611172
Bt27		9		2		4		10.76		1		1.1935934
Bt28		16		5		4		43.80		0		14.5256619
Bt29		14		5		6		212.46		0		81.7846286
Bt30		8		7		3		27.54		0		10.2857157
Bt31		14		3		8		126.77		0		19.0612816
Bt32		16		2		3		13		0		3.2803292
Bt33		8		7		6		70.27		0		28.9044785
Bt34		7		6		5		30.48		0		4.9109239
Bt35		14		5		6		133.58		0		57.1155911
Bt36		16		4		3		29.73		0		4.5539107
Bt37		16		6		7		125.52		0		8.3171409
Bt38		6		3		7		20.48		0		3.6485911
Bt39		11		3		4		61.39		0		8.0563067
Bt40		6		5		3		16.24		0		6.1948825
Bt41		17		5		3		26.05		0		4.0912164
Bt42		10		4		5		26.55		0		2.2626838
Bt43		13		3		8		45.09		1		2.2930008
Bt44		7		5		3		55.43		0		10.9486561
Bt45		16		4		7		73.61		1		1.1852899
Bt46		6		2		7		14.18		0		32.7717440
Bt47		13		5		6		40.50		0		2.4022870
Bt48		13		4		7		70.86		0		5.2037227
Bt49		10		4		4		22.21		0		9.7977468
Bt50		9		5		5		23.59		0		3.6349583
Bt51		12		6		5		75.53		1		3.7824347
Bt52		9		2		7		12.63		0		5.1491349
Bt53		16		6		3		54.88		0		43.8284181
Bt54		14		6		5		71.02		0		5.5593053
Bt55		15		3		3		17.70		0		4.9619292
Bt56		11		6		4		44.69		0		20.4011243
Bt57		13		5		6		44.18		0		4.8827105
Bt58		10		7		5		66.14		0		17.2052735
Bt59		8		3		6		18.16		1		1.4598874
Bt60		10		5		5		26.57		1		1.1288263
Bt61		17		3		6		30.88		0		4.0241765
Bt62		11		4		7		45.39		0		6.8905453
Bt63		15		5		6		57.63		0		8.5200142
Bt64		11		6		6		67.90		0		6.8908469
Bt65		11		3		8		44.10		0		4.9658956
Bt66		8		4		7		43.81		0		12.1530267
Bt67		17		2		8		41.40		1		1.6316496
Bt68		7		6		6		39.45		0		26.1917444
Bt69		6		3		4		13.38		0		5.9081597
Bt70		14		4		5		54		0		8.6162379
Bt71		14		7		4		75.83		0		9.1449170
Bt72		12		2		3		10.11		0		3.7336376
Bt73		10		6		4		46.99		0		5.1143349
Bt74		6		6		7		48.90		0		7.8687840
Bt75		14		3		8		69.18		1		2.0627458
Bt76		14		7		4		44.35		0		5.9946668
Bt77		8		7		8		532.81		1		12.5278039
Bt78		16		7		7		84.68		0		4.0404277
Bt79		12		4		4		22.06		0		2.4550528
Bt80		14		2		7		22.98		0		3.6493012
Bt81		10		6		7		48.23		0		6.9245631
Bt82		16		6		3		47.69		0		12.8908326
Bt83		12		6		3		26.69		1		0.9238911
Bt84		9		3		6		18.42		1		1.6004558
Bt85		13		2		8		21.62		1		2.9164334
Bt86		6		4		3		7.41		0		4.5078671
Bt87		8		6		6		67.07		0		34.5179315
Bt88		8		5		6		43.36		1		5.4718888
Bt89		11		4		5		36.35		0		7.9905211
Bt90		14		5		4		51.97		0		29.2357746
Bt91		14		4		3		18.62		0		14.5363033
Bt92		9		6		4		27.67		0		4.8621948
Bt93		11		4		3		22.62		1		2.6128852
Bt94		15		4		3		35.17		0		8.7110434
Bt95		12		2		7		74		0		19.9891364
Bt96		16		6		6		95		0		39.3044066
Bt97		15		7		6		129.61		1		5.3239011
Bt98		11		6		5		35.24		0		6.6909740
Bt99		11		6		4		78.82		0		12.8793501
Bt100		9		3		5		23.77		0		29.2032973

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt2 1	Bt7 1	Bt11 1	Bt40 1	Bt50 1	Bt86 1	Bt100 1	
2	Bt7 1	Bt8 1	Bt15 1	Bt18 1	Bt44 1	Bt74 1	Bt83 1	
3	Bt21 1	Bt26 1	Bt32 1	Bt51 1	Bt58 1	Bt92 1	Bt99 1	Bt100 1	
4	Bt5 1	Bt18 1	Bt29 1	Bt34 1	Bt36 1	Bt41 1	Bt62 2	Bt64 1	Bt86 1	Bt87 1	Bt89 1	Bt93 1	Bt99 1	
5	Bt4 2	Bt8 1	Bt9 1	Bt22 1	Bt50 1	Bt70 1	Bt75 2	Bt78 1	Bt100 1	
6	Bt23 1	Bt29 1	Bt40 1	Bt47 1	Bt53 1	Bt70 1	Bt71 1	Bt76 2	Bt85 1	Bt94 1	Bt96 1	Bt97 1	
7	Bt4 1	Bt20 1	Bt29 1	Bt35 1	Bt44 1	Bt51 1	Bt74 1	Bt76 1	Bt78 1	
8	Bt3 1	Bt5 1	Bt11 1	Bt22 1	Bt63 1	Bt66 1	Bt67 1	Bt74 1	Bt91 1	Bt92 1	Bt98 1	
9	Bt3 1	Bt44 1	Bt46 1	Bt49 1	Bt71 1	Bt86 1	
10	Bt8 1	Bt21 1	Bt48 1	Bt64 1	Bt67 1	Bt73 1	Bt74 1	Bt79 1	Bt84 1	Bt88 1	
11	Bt6 1	Bt11 1	Bt17 1	Bt30 1	Bt41 1	Bt42 1	Bt69 1	Bt72 1	Bt87 1	Bt92 1	Bt98 1	
12	Bt1 1	Bt10 1	Bt18 1	Bt20 1	Bt21 1	Bt38 2	Bt45 2	Bt74 1	Bt81 1	Bt96 1	Bt98 2	
13	Bt5 1	Bt9 1	Bt10 1	Bt27 1	Bt35 1	Bt54 1	Bt78 1	Bt88 1	Bt89 1	
14	Bt1 2	Bt17 1	Bt54 1	Bt70 1	Bt81 1	Bt91 1	Bt97 1	
15	Bt30 1	Bt42 1	Bt57 1	Bt72 1	Bt79 1	Bt90 1	Bt94 1	Bt95 1	
16	Bt12 1	Bt20 1	Bt22 1	Bt45 1	Bt49 1	Bt63 2	Bt68 1	Bt71 1	Bt89 1	Bt91 2	
17	Bt1 1	Bt13 1	Bt16 1	Bt25 1	Bt28 1	Bt43 2	Bt44 1	Bt61 1	Bt92 1	Bt93 1	
18	Bt12 1	Bt17 1	Bt34 1	Bt41 1	Bt48 1	Bt63 1	Bt67 1	Bt70 1	Bt90 2	
19	Bt1 1	Bt24 1	Bt31 1	Bt34 1	Bt41 1	Bt53 1	Bt76 1	Bt96 1	
20	Bt8 1	Bt27 1	Bt32 1	Bt39 1	Bt42 1	Bt49 2	Bt50 1	Bt54 1	Bt58 1	Bt88 1	Bt92 1	Bt95 1	
