Name				178_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		15
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		37		54		3		197		403		10		323.7		581
2		57		70		5		45		253		10		638.1		1080
3		12		43		2		439		723		10		1186.08		864
4		50		79		4		461		669		10		699.99		1264
5		45		37		2		101		389		10		570.23		752
6		56		53		4		714		958		10		906.26		1334
7		47		55		2		456		744		10		206.99		417
8		2		3		2		446		680		10		848.31		796
9		25		61		2		131		331		10		315.46		330
10		28		70		4		502		798		10		808.38		1018
11		11		35		4		429		687		10		1283.98		1364
12		33		31		2		793		1000		10		294.26		476
13		65		15		3		317		535		10		665.51		933
14		69		67		3		10		270		10		513.62		830
15		22		14		2		0		205		10		397.11		694
16		1		41		3		387		641		10		440.34		605
17		66		32		2		754		1000		10		933.86		816
18		59		44		2		684		924		10		272.25		468
19		65		46		2		329		539		10		346.81		548
20		39		65		4		712		954		10		561.97		744
21		18		33		4		95		317		10		562.36		722
22		0		69		5		790		1000		10		1388.83		1598
23		7		68		5		561		843		10		1658.54		2131
24		15		57		5		627		867		10		984.81		1193
25		23		49		3		227		475		10		442.37		904
26		17		14		2		592		868		10		453.41		534
27		45		33		4		763		1000		10		507.94		739
28		21		39		5		138		350		10		1265.78		1736
29		24		74		5		116		396		10		1511.7		1496
30		60		36		4		815		1000		10		869.55		1566
31		10		4		4		497		737		10		931.66		1299
32		28		19		2		0		217		10		531.44		680
33		28		11		3		380		608		10		384.02		603
34		25		3		5		159		399		10		2101.62		2424
35		39		48		3		695		983		10		605.49		899
36		33		22		4		764		1000		10		849.38		1110
37		42		21		5		837		1000		10		911.19		1360
38		3		12		3		192		422		10		1070.44		768
39		70		71		2		65		299		10		331.23		690
40		41		39		4		443		675		10		1689.6		1471
41		30		23		2		461		715		10		636.39		416
42		7		11		4		31		233		10		1410.31		1272
43		49		16		3		220		486		10		366.71		534
44		49		61		2		570		774		10		458.19		596
45		2		44		2		0		198		10		595.71		420
46		35		15		4		601		841		10		982.03		865
47		56		73		4		764		954		10		851.03		883
48		39		42		3		455		643		10		719.22		938
49		1		56		2		79		299		10		491.28		371
50		55		67		3		176		458		10		634.63		1069
51		32		16		5		32		254		10		1511.32		1797
52		14		7		2		328		544		10		748.83		840
53		20		66		5		617		869		10		681.57		1312
54		33		78		5		37		325		10		1358.2		1495
55		47		13		4		251		475		10		1105.5		1105
56		70		45		4		313		533		10		1145.79		1456
57		52		45		2		16		278		10		565.87		620
58		57		37		3		613		825		10		410.09		795
59		4		48		2		177		427		10		327.72		580
60		68		36		5		426		664		10		1177.39		1609

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		7		3		5		89.64		1		13.1070733
Bt2		12		5		5		183.22		0		51.8369589
Bt3		7		5		7		424.85		0		137.5781908
Bt4		7		2		5		50.63		1		11.8033907
Bt5		12		3		8		161.42		1		6.4221227
Bt6		10		7		7		310.59		0		37.9857397
Bt7		11		3		4		90		0		28.8846163
Bt8		12		4		3		75.87		0		17.8209573
Bt9		11		5		4		78.12		0		24.5453422
Bt10		10		5		3		102.28		0		122.8824850
Bt11		7		4		7		193.94		0		77.1538610
Bt12		6		5		3		79.84		1		36.6467458
Bt13		17		3		8		125.19		1		2.5925057
Bt14		12		3		8		118.68		0		11.8305655
Bt15		17		4		8		720.46		0		250.9524706
Bt16		12		5		5		150.20		0		14.1730967
Bt17		14		6		5		207.78		0		28.6969826
Bt18		7		7		3		113.01		1		11.1368711
Bt19		7		3		3		78.57		0		33.6934868
Bt20		13		6		3		224.45		1		12.6564000
Bt21		14		2		7		147.43		0		33.9924808
Bt22		14		3		3		66.43		0		44.2452871
Bt23		14		3		8		182.25		0		13.1977167
Bt24		17		5		5		367.03		0		29.9881096
Bt25		6		3		7		83.11		1		6.1879480
Bt26		7		3		4		25.45		0		32.3416742
Bt27		17		4		5		337.79		0		22.9553367
Bt28		14		5		7		362.01		1		12.5592794
Bt29		17		5		4		421.37		0		213.0436960
Bt30		7		3		7		124.29		0		64.5565784
Bt31		16		2		4		111.08		0		28.1440148
Bt32		7		7		6		111.07		0		31.1203989
Bt33		13		5		8		333.74		1		6.6072822
Bt34		11		2		5		50.37		1		21.2732334
Bt35		16		7		5		327.22		0		21.7072361
Bt36		12		3		7		127.85		0		20.5573226
Bt37		14		6		3		210		0		70.8680285
Bt38		13		5		4		121.03		0		12.5292802
Bt39		9		4		8		225.78		0		31.3224866
Bt40		14		7		6		731.18		0		59.8961445
Bt41		17		4		3		152.98		0		35.7940194
Bt42		6		5		3		31.88		0		6.8218016
Bt43		9		5		7		195.72		0		45.6074100
Bt44		17		4		5		242.05		0		15.3504245
Bt45		6		2		3		16.41		0		12.0867569
Bt46		16		6		6		478.98		0		81.8000984
Bt47		17		3		5		184.21		0		42.3100534
Bt48		16		6		5		847.36		1		35.2198785
Bt49		13		6		6		352.60		0		37.6278846
Bt50		8		7		5		144.50		0		20.4984846
Bt51		11		6		7		371.29		0		46.9737616
Bt52		17		7		8		892.60		0		206.7588262
Bt53		16		7		4		374.89		1		14.5729903
Bt54		12		4		3		119.79		0		70.2232371
Bt55		8		6		6		137.05		1		4.5398611
Bt56		12		3		5		88.61		0		18.8307991
Bt57		16		4		4		216.14		0		68.5336504
Bt58		9		5		6		493.43		0		92.3240055
Bt59		12		6		7		497.13		0		141.7243551
Bt60		12		4		8		338.72		0		74.0153801
Bt61		11		3		3		92.76		0		213.2986560
Bt62		10		5		4		153.85		0		66.3237095
Bt63		10		6		8		217.95		0		24.2033212
Bt64		13		4		7		241.35		0		60.6707290
Bt65		10		6		5		228.96		0		18.7695156
Bt66		13		3		3		56.79		0		11.9459854
Bt67		10		5		7		328.46		0		48.2117174
Bt68		10		3		5		80.68		0		35.6796623
Bt69		12		4		7		175.49		0		18.2083815
Bt70		11		4		7		189.45		0		49.6163881
Bt71		17		3		8		600.50		0		152.5981685
Bt72		10		3		7		113.28		0		29.7530659
Bt73		15		6		4		157.47		0		14.9512708
Bt74		11		3		5		84.08		1		7.5918302
Bt75		11		6		5		243.62		0		38.1713430
Bt76		16		4		6		182.48		1		8.6441276
Bt77		8		4		3		31.89		0		11.8288083
Bt78		10		3		8		235.62		0		103.0214112
Bt79		14		4		8		318.59		0		26.0148508
Bt80		16		6		7		481.43		0		21.0271300
Bt81		9		3		7		150.62		0		52.0549063
Bt82		8		2		8		78.20		0		17.1093287
Bt83		6		6		8		192.96		1		12.3205338
Bt84		17		7		4		595.67		0		115.1835982
Bt85		7		7		5		162.57		0		88.8314211
Bt86		12		5		8		348.87		0		34.5579589
Bt87		16		4		3		71.63		0		12.8635962
Bt88		14		3		5		132.72		0		38.6273662
Bt89		10		5		8		286.04		0		19.8848844
Bt90		7		3		7		75.43		0		28.9132508
Bt91		11		6		6		726.08		0		161.6169689
Bt92		9		4		3		45.87		1		6.9914023
Bt93		11		3		3		159.67		0		305.2369643
Bt94		14		4		7		412.76		1		10.5105624
Bt95		9		3		7		201.69		0		67.8588508
Bt96		6		3		8		103.29		0		111.2578855
Bt97		12		3		7		82.34		0		15.9072925
Bt98		12		6		6		148.33		1		6.0480241
Bt99		9		4		8		558.19		0		120.1643777
Bt100		16		4		8		432.60		0		108.0681863

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt5 1	Bt74 1	Bt82 1	
2	Bt22 1	Bt64 1	Bt66 1	Bt70 1	Bt74 1	
3	Bt48 1	Bt60 1	
4	Bt9 1	Bt23 1	Bt38 1	Bt79 1	
5	Bt73 1	Bt94 1	
6	Bt6 1	Bt28 1	Bt41 1	Bt68 1	
7	Bt16 1	Bt66 1	
8	Bt15 1	Bt36 1	
9	Bt12 1	Bt78 1	
10	Bt33 1	Bt72 1	Bt93 1	Bt95 1	
11	Bt56 1	Bt79 2	Bt99 1	
12	Bt9 1	Bt57 1	
13	Bt24 1	Bt57 1	Bt97 1	
14	Bt25 1	Bt35 1	Bt96 1	
15	Bt32 1	Bt89 1	
16	Bt10 1	Bt47 1	Bt62 1	
17	Bt17 1	Bt91 1	
18	Bt7 1	Bt23 1	
19	Bt38 1	Bt39 1	
20	Bt20 1	Bt25 1	Bt26 1	Bt65 1	
21	Bt21 2	Bt42 1	Bt78 1	
22	Bt14 1	Bt39 1	Bt40 1	Bt81 1	Bt85 1	
23	Bt17 1	Bt47 1	Bt70 1	Bt80 1	Bt84 1	
24	Bt30 1	Bt61 1	Bt69 1	Bt93 1	Bt100 1	
25	Bt14 1	Bt64 1	Bt97 1	
26	Bt20 1	Bt65 1	
27	Bt21 1	Bt22 1	Bt37 1	Bt74 1	
28	Bt16 1	Bt24 1	Bt47 1	Bt53 1	Bt70 1	
29	Bt7 1	Bt41 1	Bt71 1	Bt78 1	Bt100 1	
30	Bt13 1	Bt23 1	Bt68 1	Bt80 1	
31	Bt16 1	Bt43 1	Bt56 1	Bt59 1	
32	Bt14 1	Bt94 1	
33	Bt32 1	Bt72 1	Bt93 1	
34	Bt35 1	Bt46 1	Bt51 1	Bt67 1	Bt84 1	
35	Bt51 1	Bt85 1	Bt87 1	
36	Bt9 1	Bt39 1	Bt88 1	Bt94 1	
37	Bt38 1	Bt42 1	Bt83 1	Bt88 1	Bt100 1	
38	Bt48 1	Bt54 1	Bt96 1	
39	Bt63 1	Bt72 1	
40	Bt1 1	Bt6 1	Bt40 1	Bt99 1	
41	Bt82 1	Bt99 1	
42	Bt71 1	Bt96 1	Bt98 1	Bt99 1	
43	Bt42 1	Bt47 1	Bt81 1	
44	Bt44 1	Bt57 1	
45	Bt10 1	Bt58 1	
46	Bt3 1	Bt11 1	Bt26 1	Bt27 1	
47	Bt16 1	Bt29 1	Bt54 1	Bt93 1	
48	Bt10 1	Bt44 1	Bt53 1	
49	Bt3 1	Bt22 1	
50	Bt28 1	Bt30 1	Bt98 1	
51	Bt2 2	Bt59 2	Bt81 1	
52	Bt71 1	Bt98 1	
53	Bt9 1	Bt26 1	Bt31 1	Bt79 1	Bt98 1	
54	Bt38 1	Bt49 1	Bt58 1	Bt70 1	Bt95 1	
55	Bt56 1	Bt61 1	Bt67 1	Bt84 1	
56	Bt15 1	Bt63 1	Bt69 1	Bt77 1	
57	Bt29 1	Bt50 1	
58	Bt43 1	Bt76 1	Bt77 1	
59	Bt2 1	Bt50 1	
60	Bt7 1	Bt24 1	Bt31 1	Bt36 1	Bt80 1	
