Name				478_n060_m400_bt100
Number_of_Customers		60
Number_of_Items			400
Number_of_ItemTypes		100
Number_of_Vehicles		14
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		51		36		9		0		973		10		613.49		3480
2		24		19		5		332		634		10		243.76		1107
3		65		67		7		0		946		10		232.32		1479
4		12		52		4		0		961		10		271.66		1578
5		65		76		6		239		403		10		731.51		1980
6		70		46		9		224		494		10		598.42		2133
7		42		25		6		0		977		10		544.99		2136
8		34		9		6		0		963		10		687.98		2586
9		26		37		5		0		178		10		361.12		1921
10		2		60		4		568		812		10		305.06		1646
11		12		13		7		0		958		10		590.04		2218
12		39		73		9		0		951		10		646.88		2440
13		66		11		8		325		545		10		531.72		2237
14		45		45		6		0		975		10		509.63		2310
15		40		62		6		0		173		10		439.09		2114
16		64		2		5		0		946		10		286.01		1619
17		15		36		7		167		393		10		386.35		1998
18		11		20		7		202		432		10		409.77		1964
19		67		61		5		272		522		10		608.31		2176
20		56		67		6		383		633		10		524.23		2315
21		14		23		6		745		1000		10		435.04		2159
22		4		4		8		0		946		10		334.52		1894
23		6		22		5		0		958		10		258.32		1457
24		22		70		9		161		421		10		488.91		1978
25		68		34		8		676		882		10		597.34		2147
26		21		4		9		0		955		10		640.48		2404
27		46		29		7		5		207		10		345.63		1868
28		47		22		5		0		972		10		334.99		1555
29		48		8		7		0		960		10		422.39		2027
30		31		35		8		598		780		10		527.82		3172
31		27		54		8		0		969		10		291.02		1734
32		51		28		5		96		330		10		436.3		1538
33		37		57		7		0		264		10		447.96		2043
34		3		11		7		336		618		10		777.85		1980
35		61		42		6		0		278		10		409.15		1921
36		67		7		4		0		947		10		175.18		950
37		69		26		9		621		885		10		416.84		2182
38		18		11		8		0		960		10		551.33		2370
39		29		66		6		485		717		10		272.11		1854
40		16		80		7		484		688		10		555.21		2360
41		32		38		8		332		546		10		323.7		2157
42		21		41		5		0		974		10		234.36		1299
43		13		64		5		283		575		10		311.2		1635
44		62		70		7		0		945		10		467.98		2494
45		37		3		5		217		455		10		285.92		1614
46		42		5		8		172		412		10		603.39		2800
47		17		50		5		0		966		10		424.28		1692
48		23		11		6		450		752		10		429.45		1892
49		5		40		7		0		959		10		532.61		1753
50		18		61		9		0		958		10		771.57		3188
51		70		55		8		0		949		10		536.39		3043
52		46		58		7		0		964		10		810.29		3168
53		59		26		5		0		964		10		273.41		1698
54		31		76		7		0		948		10		393.57		2190
55		65		73		5		0		941		10		509.91		1682
56		34		64		8		0		960		10		339.11		1813
57		27		60		8		39		303		10		677.23		2748
58		34		17		6		0		971		10		475.72		1962
59		59		18		9		0		960		10		620.69		2209
60		58		42		6		302		538		10		399.92		2268

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		15		4		6		168.79		1		18.1575715
Bt2		7		5		4		28		1		3.8518571
Bt3		13		3		6		26.02		0		4.4522855
Bt4		12		4		7		43.75		0		3.2918181
Bt5		10		3		5		29.87		0		5.9613670
Bt6		7		6		8		94.56		0		11.2381052
Bt7		11		2		7		96.48		0		19.2099042
Bt8		10		3		8		42.19		0		20.4321025
Bt9		12		3		6		27.33		1		3.4793402
Bt10		14		2		6		35.54		0		11.7740730
Bt11		14		7		8		147.21		0		6.7460803
Bt12		11		5		5		46.42		0		4.9271986
Bt13		9		4		7		46.56		0		5.4615663
Bt14		9		5		3		30.68		0		9.5632956
Bt15		13		5		8		53.64		1		1.0949948
Bt16		10		4		6		126.45		0		36.4694294
Bt17		13		5		6		66.94		0		11.7649806
Bt18		10		6		4		52.10		0		14.1029059
Bt19		14		4		6		35.92		1		2.8779946
Bt20		12		3		8		251.48		0		88.3680357
Bt21		7		6		3		25.63		0		3.6185611
Bt22		16		6		3		39.73		0		2.6369699
Bt23		11		6		8		119.62		1		1.6182217
Bt24		9		6		4		84.84		0		8.5481839
Bt25		16		6		3		74.87		0		16.7104636
Bt26		17		7		6		149.60		0		7.0099433
Bt27		7		6		6		49.87		0		6.6868758
Bt28		13		3		8		60.93		0		8.5079610
Bt29		8		3		3		8.56		0		5.6969780
Bt30		6		4		3		9.57		1		0.9242827
Bt31		16		6		3		125.74		0		15.3950381
Bt32		9		3		6		27.07		0		13.1094707
Bt33		15		6		7		125.68		0		5.7945438
Bt34		10		5		6		69.14		0		9.2445419
Bt35		15		6		3		55.16		0		12.8285535
Bt36		6		6		3		25.48		0		15.5746112
Bt37		7		4		4		25.21		0		11.8899051
Bt38		17		6		8		138.49		0		10.9555529
Bt39		14		3		8		48.09		0		15.3277241
Bt40		15		4		4		25.66		0		3.9312948
Bt41		17		3		8		43.77		0		4.7662864
Bt42		12		4		4		37.62		0		7.7759477
Bt43		17		4		4		37.52		1		1.7574646
Bt44		13		4		7		43.31		0		4.2409873
Bt45		11		5		7		51.78		0		4.5297187
Bt46		8		5		7		62.90		0		7.6191737
Bt47		8		6		5		146.96		1		9.3978193
Bt48		17		5		6		112.72		0		22.3978053
Bt49		10		7		3		101.77		1		5.3125249
Bt50		9		4		8		57.58		1		3.9292690
Bt51		15		2		7		29.99		0		6.5020128
Bt52		13		7		8		116.83		0		9.8541584
Bt53		9		3		7		97.89		0		17.6632718
Bt54		6		5		3		13.23		0		3.7117420
Bt55		12		6		8		96.72		0		2.9727174
Bt56		10		7		8		329.78		0		57.8529591
Bt57		16		3		7		65.05		0		4.3187263
Bt58		11		3		3		23.19		1		2.6331679
Bt59		12		6		7		82.34		0		41.6439790
Bt60		9		4		8		55.22		0		19.4357715
Bt61		10		6		4		30.22		0		4.4347913
Bt62		11		6		3		31.73		0		6.1095773
Bt63		6		5		5		16.48		0		2.8027527
Bt64		9		4		7		47.26		1		2.0137527
Bt65		13		5		8		103.45		0		14.1698142
Bt66		13		6		6		87.15		0		7.2210901
Bt67		8		6		3		14.55		0		14.2833119
