Name				087_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		26
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		230		0		0		0
1		62		26		2		139		163		10		346.73		504
2		1		24		2		118		146		10		449.32		830
3		11		52		4		33		55		10		1025.47		1290
4		43		68		3		71		101		10		410.31		727
5		22		65		4		86		118		10		664.69		1060
6		59		66		4		109		139		10		781.01		688
7		43		14		2		106		134		10		245.32		500
8		57		1		4		149		179		10		1215.27		1527
9		70		3		3		121		151		10		776.11		1400
10		5		17		2		158		174		10		197.61		486
11		1		46		3		39		75		10		419.89		510
12		49		23		5		7		31		10		1246.24		1846
13		10		22		2		36		66		10		396.78		792
14		60		16		4		159		189		10		1122.28		948
15		53		26		3		49		83		10		1386.15		1185
16		41		76		2		73		107		10		347.33		642
17		8		2		2		82		108		10		403.34		580
18		51		31		4		21		47		10		1534.35		1040
19		34		14		4		86		112		10		743.53		1264
20		69		31		4		47		71		10		542.91		696
21		46		68		3		46		68		10		264.1		524
22		19		39		5		86		118		10		848.98		1558
23		51		73		5		66		98		10		1235.41		1584
24		37		19		3		175		209		10		739.66		1153
25		49		65		2		126		158		10		124.29		352
26		69		68		3		87		111		10		662.03		1156
27		56		35		5		101		131		10		730.12		1085
28		67		77		3		139		167		10		534.96		601
29		48		5		3		39		67		10		637.61		851
30		47		32		2		93		129		10		332.39		420
31		48		10		4		78		104		10		688.94		1006
32		12		38		2		55		87		10		270.83		420
33		22		33		4		22		48		10		589.24		982
34		14		25		2		32		64		10		74.97		174
35		61		35		2		25		61		10		371.54		400
36		7		42		4		24		54		10		613.03		784
37		17		58		2		22		50		10		643.36		624
38		41		34		3		97		127		10		450.09		582
39		17		30		4		55		87		10		682.14		965
40		8		5		4		80		106		10		615.11		766
41		32		53		5		43		67		10		755.2		886
42		18		5		5		113		145		10		756.23		912
43		48		60		4		33		65		10		640.83		1089
44		23		36		4		62		98		10		927.16		1050
45		10		26		4		84		116		10		1260.22		1209
46		63		48		3		42		74		10		178.12		392
47		24		74		4		54		76		10		1076.78		1203
48		37		59		3		117		143		10		761.32		1080
49		27		1		2		84		104		10		241.83		364
50		43		38		4		5		25		10		593.98		901
51		55		30		2		12		54		10		683.99		768
52		48		74		4		152		178		10		633.97		1319
53		54		42		3		143		175		10		825.25		980
54		39		55		5		109		137		10		1067.74		1456
55		32		29		3		190		212		10		797.81		1190
56		29		73		2		111		141		10		501.79		809
57		62		75		3		116		146		10		533.38		738
58		49		40		2		158		188		10		388.75		471
59		33		63		5		85		121		10		646.76		1362
60		29		76		5		93		123		10		861.93		1059

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		4		7		314.11		0		82.8418570
Bt2		9		5		7		125.18		0		25.8452117
Bt3		7		6		6		316.61		0		112.5507413
Bt4		17		6		7		235.11		0		9.1305510
Bt5		9		5		6		224.28		0		20.3469338
Bt6		10		4		5		179.97		1		8.1934423
Bt7		17		6		3		536.10		1		52.0600550
Bt8		13		3		7		243.50		1		14.0137982
Bt9		6		3		7		118		0		61.4190822
Bt10		7		4		8		94.46		0		47.2108620
Bt11		9		6		3		147.65		0		45.1306959
Bt12		12		2		7		123.32		0		63.7636179
Bt13		12		4		6		214.11		0		63.9619822
Bt14		17		7		3		243.83		0		86.6872954
Bt15		10		6		8		801.29		0		193.6621458
Bt16		7		5		8		257.33		0		40.0754160
Bt17		6		4		8		169.68		1		49.4345469
Bt18		9		2		5		73.92		1		8.0181995
Bt19		15		6		6		196.07		0		7.3241531
Bt20		12		4		7		167.23		1		5.6609565
Bt21		8		3		6		102.44		0		56.3167587
Bt22		17		5		5		199.24		0		29.2864058
Bt23		13		4		4		92.66		0		13.5250309
Bt24		12		4		4		108.67		0		35.5943852
Bt25		17		3		4		141.19		0		37.5454556
Bt26		13		3		4		205.17		0		63.2668518
Bt27		15		4		8		309.31		0		44.0471239
Bt28		11		3		7		103.23		0		43.3576381
Bt29		14		4		3		98.28		0		32.1407923
Bt30		16		6		4		514.36		0		122.9414370
Bt31		16		4		4		164.88		0		19.9267471
Bt32		6		2		7		165.16		0		63.1763396
Bt33		7		5		4		63.42		1		19.7664606
Bt34		12		3		5		160.70		0		34.5341445
Bt35		14		2		7		88.03		0		63.7473928
Bt36		8		6		5		328.05		0		278.7153753
Bt37		6		5		3		36.67		0		92.6323123
Bt38		11		3		7		126.59		1		5.3012313
Bt39		11		4		5		191.59		0		42.0617200
Bt40		13		4		4		74.05		1		3.4891018
Bt41		7		4		8		112.94		1		23.4413883
Bt42		12		6		3		202		0		78.9536460
Bt43		7		5		7		99.22		0		45.6546980
Bt44		6		5		5		62.05		0		29.9657652
Bt45		10		2		7		111.36		0		14.9075107
Bt46		9		6		4		129.64		0		67.4770860
Bt47		9		3		4		60.97		0		51.1452353
Bt48		6		3		3		16.99		0		10.1357735
Bt49		14		6		8		217.13		0		19.0821040
Bt50		16		6		5		293.44		0		86.6249671
Bt51		13		2		8		177.25		0		34.8769028
Bt52		17		6		4		403.04		0		64.3451237
Bt53		7		6		7		88.94		0		46.1604163
Bt54		9		3		5		46.06		1		3.1141771
Bt55		7		5		6		78.11		0		10.3254234
Bt56		12		4		5		285.52		0		57.7427124
Bt57		12		6		3		65.92		0		11.1525323
Bt58		11		6		7		162.72		0		14.9448376
Bt59		7		4		8		206.95		0		66.5389163
Bt60		12		4		8		315.31		0		29.3777478
Bt61		9		6		8		341.36		0		125.4467714
Bt62		7		3		4		38.30		0		16.8848025
Bt63		12		3		5		163.25		1		9.4612839
Bt64		17		2		8		245.29		1		11.3253087
Bt65		14		5		8		288.89		0		12.5630069
Bt66		6		5		3		46.33		1		14.1734396
