Name				134_n060_m200_bt100
Number_of_Customers		60
Number_of_Items			200
Number_of_ItemTypes		100
Number_of_Vehicles		29
TimeWindows			1

VEHICLE
Mass_Capacity			12595
CargoSpace_Length		60
CargoSpace_Width		25
CargoSpace_Height		30
Wheelbase			48
Max_Mass_FrontAxle		7100
Max_Mass_RearAxle		11500
Distance_FrontAxle_CargoSpace	4

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		1000		0		0		0
1		25		21		2		0		972		10		657.99		4620
2		7		22		4		541		783		10		1929.65		11357
3		9		14		2		160		384		10		464.03		2511
4		25		40		4		0		978		10		1035.2		5811
5		38		0		5		781		1000		10		1194.63		7263
6		43		80		2		720		948		10		908.7		6086
7		36		46		5		0		978		10		2173.53		14537
8		62		32		4		193		447		10		1627.21		9532
9		4		68		4		0		944		10		1116.78		7238
10		4		4		3		0		946		10		1051.76		7132
11		33		7		2		0		961		10		998.39		7104
12		40		80		3		0		217		10		1035.63		5976
13		53		0		3		183		395		10		756.61		4986
14		20		32		4		0		974		10		1514.72		8500
15		59		10		3		0		955		10		1521.98		4620
16		56		35		4		0		969		10		1672.99		12454
17		60		55		4		177		411		10		922.48		6121
18		26		36		2		0		980		10		1081.07		4767
19		58		71		2		173		461		10		902.21		6914
20		65		17		4		0		955		10		5668.05		12874
21		20		29		3		0		973		10		2774.71		6024
22		54		29		4		0		970		10		1584.67		8951
23		35		71		3		0		200		10		1150.83		4908
24		33		20		2		0		974		10		560.75		3600
25		59		58		3		575		821		10		1144.65		6276
26		49		73		4		0		949		10		4135.57		8282
27		6		28		3		0		960		10		1708.43		11346
28		7		64		3		281		521		10		690.87		4722
29		30		48		3		0		976		10		1572.35		8996
30		49		34		3		0		975		10		3575.04		8527
31		64		35		4		0		961		10		4101.17		8910
32		65		38		5		0		959		10		1672.95		9349
33		43		51		3		0		972		10		1092.8		6705
34		64		65		3		317		617		10		1213.6		9456
35		5		10		3		0		950		10		4058.73		6873
36		56		46		2		0		966		10		997.1		6426
37		4		72		2		505		733		10		1573.23		5100
38		39		14		2		0		968		10		778.23		5140
39		19		51		3		785		1000		10		1225.83		6651
40		57		43		3		0		966		10		1201.04		9066
41		54		74		2		759		1000		10		682.31		3456
42		24		44		2		842		1000		10		1018.29		5180
43		19		10		2		156		396		10		1498.36		6976
44		57		25		4		0		965		10		2324.37		10981
45		17		31		5		323		585		10		1729.5		10606
46		43		69		5		0		955		10		4313.1		12696
47		29		80		5		0		206		10		1699.33		10060
48		65		32		3		219		447		10		3231.96		9240
49		53		12		5		0		960		10		1979.38		12334
50		16		79		4		147		421		10		1182.96		6191
51		61		14		3		666		942		10		1352.78		8760
52		50		78		5		295		519		10		1685.57		10624
53		70		19		4		335		549		10		3988.57		9563
54		9		76		3		0		941		10		646.67		3135
55		49		16		2		127		383		10		603.25		3647
56		11		7		2		511		709		10		500.28		3850
57		3		53		5		0		953		10		2727.53		9732
58		31		51		3		702		938		10		1243.6		6664
59		22		10		5		627		847		10		3338.86		11408
60		18		40		4		156		332		10		1630.26		10591

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		31		9		9		346.31		0		5.6814946
Bt2		26		8		11		516.62		0		14.8562442
Bt3		32		14		9		668.86		0		10.7058422
Bt4		20		13		9		285.18		0		5.7631598
Bt5		25		13		14		874		1		4.6297334
Bt6		35		14		12		627.86		0		3.9723156
Bt7		18		13		6		183.42		1		1.9143505
Bt8		12		11		13		314.89		0		10.9201602
Bt9		21		9		6		217.54		0		18.1171475
Bt10		25		14		10		611.06		0		8.6361909
Bt11		30		9		14		784.11		0		77.5673678
Bt12		31		11		12		564.37		0		12.3455540
Bt13		32		12		14		723.11		0		6.9494524
Bt14		34		13		11		630.83		0		17.9569845
Bt15		19		9		14		328.24		1		7.5959130
Bt16		23		14		6		455.48		0		12.9195724
Bt17		23		7		10		285.63		0		13.3552751
Bt18		13		12		13		422.17		0		10.8491985
Bt19		12		12		10		270.26		0		12.4965180
Bt20		35		9		10		1162.09		0		38.7338397
Bt21		30		12		9		625.18		0		8.9022798
Bt22		12		12		12		275.28		0		45.8962182
Bt23		17		13		13		639.61		0		44.0625300
Bt24		23		7		7		220.75		0		17.0562439
Bt25		33		8		13		574.49		0		15.3999403
Bt26		13		9		7		190.64		0		12.2102263
Bt27		21		13		9		514.71		0		11.4884794
Bt28		24		5		12		237.63		0		12.5494561
Bt29		32		13		9		669.17		1		4.4610332
Bt30		32		10		8		538.46		1		4.6297576
Bt31		22		14		9		333.22		0		35.0300705
Bt32		14		14		6		138.22		0		9.1734287
Bt33		31		12		6		893.69		0		22.1332059
Bt34		32		10		9		3375.85		0		120.2621956
Bt35		32		13		14		1345.94		1		4.3843079
Bt36		27		7		7		199.71		0		8.8446106
Bt37		33		8		7		588.04		0		42.6750573
Bt38		23		14		8		425.82		0		26.4475458
Bt39		17		7		9		217.53		0		6.5719554
Bt40		34		8		12		721.38		0		74.7660804
Bt41		29		14		11		632.51		0		22.2257281
Bt42		26		13		12		824.99		0		10.0644194
Bt43		35		8		13		474.93		0		11.6816301
Bt44		27		10		7		246.20		0		14.7932202
Bt45		29		7		11		659.63		1		4.1367186
Bt46		17		7		9		177.43		1		11.1148399
Bt47		17		14		14		430.25		0		21.7433774
Bt48		20		10		9		180.08		0		4.7788581
Bt49		12		12		10		286.60		0		20.1515833
Bt50		31		5		12		270.85		0		9.4342542
Bt51		33		6		7		144.94		0		6.0990811
Bt52		15		14		13		360.14		0		9.7135524
Bt53		28		7		10		251.96		0		7.4027744
Bt54		26		9		12		465.83		0		9.2223200
Bt55		14		12		12		365.65		1		4.1889453
Bt56		12		10		9		144.76		1		5.8121407
Bt57		24		9		14		2760.03		1		11.8898608
Bt58		23		6		14		2241		0		327.5521756
Bt59		19		6		7		163.23		1		7.9701882
Bt60		29		11		14		560.50		0		37.4206940
Bt61		24		9		10		323.12		0		7.8282439
Bt62		30		12		10		1517.12		0		23.2442103
Bt63		30		6		8		1049.96		0		86.6432446
Bt64		16		10		14		409.30		0		98.0995468
Bt65		34		10		10		552.53		0		20.3244310
Bt66		12		6		12		182.25		0		14.3087719
Bt67		26		12		9		517.56		0		12.5710154
Bt68		15		6		13		206.67		0		12.6988246
Bt69		28		11		9		530.84		0		11.6659787
Bt70		20		6		6		74.29		1		2.3439666
Bt71		30		7		8		397.46		0		36.8049095
Bt72		17		12		8		2011.57		1		46.5159422
Bt73		34		7		7		275.73		0		8.6956431
Bt74		28		9		11		343.06		1		9.7470347
Bt75		16		8		9		152.42		0		44.9748630
Bt76		12		11		14		1093.37		0		23.2582318
Bt77		21		11		7		251.12		0		23.8986362
Bt78		16		5		6		60.41		0		13.6885701
Bt79		14		13		11		221.16		0		5.9867042
Bt80		21		14		9		518.27		1		3.5750741
Bt81		30		7		14		381.29		0		14.0989191
Bt82		25		11		7		343.75		0		13.3603261
Bt83		25		11		7		363.90		0		9.6830125
Bt84		30		9		14		861.28		1		5.2909559
Bt85		29		8		12		1532.45		1		19.5482210
Bt86		24		11		8		290.74		0		28.9645853
Bt87		25		8		6		246.89		1		4.2045886
Bt88		32		14		12		2321		0		24.2610904
Bt89		28		7		10		254.08		0		5.0586299
Bt90		14		9		7		104.39		0		37.4368293
Bt91		25		10		13		480.38		0		10.6211389
Bt92		19		13		10		529.62		1		20.5073484
Bt93		15		8		12		316.66		0		66.3438639
Bt94		27		10		6		276.19		0		21.5621651
Bt95		27		5		14		297.85		0		18.3304092
Bt96		15		10		13		411.14		0		15.7160289
Bt97		20		13		14		860.32		0		60.3798132
Bt98		35		7		6		323.65		0		29.5411271
Bt99		33		7		8		227.26		0		16.2771376
Bt100		34		9		8		269.70		0		28.7155519

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt52 1	Bt95 1	
2	Bt13 1	Bt18 1	Bt23 1	Bt56 1	
3	Bt46 1	Bt49 1	
4	Bt19 1	Bt46 1	Bt50 1	Bt93 1	
5	Bt38 1	Bt46 1	Bt59 1	Bt73 1	Bt75 1	
6	Bt41 1	Bt94 1	
7	Bt13 1	Bt29 1	Bt70 1	Bt74 1	Bt83 1	
8	Bt18 1	Bt41 1	Bt59 1	Bt64 1	
9	Bt15 1	Bt39 1	Bt82 1	Bt99 1	
10	Bt30 1	Bt31 1	Bt48 1	
11	Bt13 1	Bt22 1	
12	Bt55 1	Bt67 1	Bt75 1	
13	Bt44 1	Bt55 1	Bt56 1	
14	Bt7 1	Bt22 1	Bt30 1	Bt67 1	
15	Bt75 1	Bt76 1	Bt94 1	
16	Bt4 1	Bt12 1	Bt74 1	Bt91 1	
17	Bt44 1	Bt46 1	Bt53 1	Bt87 1	
18	Bt24 1	Bt97 1	
19	Bt41 1	Bt100 1	
20	Bt57 1	Bt62 1	Bt84 1	Bt92 1	
21	Bt58 1	Bt75 1	Bt81 1	
22	Bt9 1	Bt18 1	Bt27 1	Bt47 1	
23	Bt37 1	Bt49 1	Bt94 1	
24	Bt28 1	Bt61 1	
25	Bt40 1	Bt50 1	Bt75 1	
26	Bt34 1	Bt49 1	Bt53 1	Bt79 1	
27	Bt13 1	Bt21 1	Bt52 1	
28	Bt64 1	Bt78 1	Bt79 1	
29	Bt5 1	Bt48 1	Bt80 1	
30	Bt35 1	Bt39 1	Bt72 1	
31	Bt33 1	Bt57 1	Bt74 1	Bt90 1	
32	Bt24 1	Bt25 1	Bt56 1	Bt64 1	Bt98 1	
33	Bt29 1	Bt44 1	Bt46 1	
34	Bt6 1	Bt8 1	Bt50 1	
35	Bt27 1	Bt72 1	Bt85 1	
36	Bt3 1	Bt15 1	
37	Bt20 1	Bt96 1	
38	Bt91 1	Bt95 1	
39	Bt46 1	Bt67 1	Bt69 1	
40	Bt13 1	Bt48 1	Bt95 1	
