Name					7_TruckTrailer_n30_m200_bt100_2
Number_of_Customers			30
Number_of_Items				200
Number_of_ItemTypes			100
Number_of_Vehicles			6
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		20		1		6		0		0		0		1744.26		10171
2		41		70		7		0		0		0		1908.43		10819
3		65		26		6		0		0		0		1355.14		8611
4		1		10		4		0		0		0		632.742		4101
5		57		0		5		0		0		0		385.447		3031
6		40		33		5		0		0		0		809.393		5754
7		10		27		7		0		0		0		1446.9		9354
8		65		62		9		0		0		0		2098.28		10858
9		39		14		7		0		0		0		2309.78		12158
10		53		33		8		0		0		0		1208.12		7974
11		68		61		7		0		0		0		1620.09		9905
12		0		22		4		0		0		0		1406.38		7647
13		43		60		7		0		0		0		1418.96		8706
14		23		58		4		0		0		0		605.213		3342
15		27		27		6		0		0		0		1649.6		8856
16		29		11		5		0		0		0		1473.98		8424
17		17		48		6		0		0		0		1184.84		6942
18		60		45		6		0		0		0		1469.82		7978
19		45		31		9		0		0		0		2600.09		15410
20		45		19		10		0		0		0		2658.56		13390
21		32		7		6		0		0		0		1279.79		7573
22		63		30		8		0		0		0		1791.83		9338
23		15		44		8		0		0		0		1438.96		9234
24		64		0		9		0		0		0		2182.57		12567
25		1		50		5		0		0		0		632.033		2970
26		53		15		10		0		0		0		1784.87		9496
27		1		3		3		0		0		0		778.033		4176
28		13		69		9		0		0		0		1729.82		12310
29		15		63		7		0		0		0		2040.8		10512
30		12		56		7		0		0		0		1245.38		7518

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		14		7		7		75.53		0		3.8537328
Bt2		25		6		15		359.80		0		11.9931726
Bt3		14		6		8		94.86		1		1.1292762
Bt4		6		7		10		91.11		0		10.8467271
Bt5		17		6		14		340.45		0		16.6887325
Bt6		9		7		8		76.52		0		6.0732029
Bt7		19		12		15		742.57		0		16.2844609
Bt8		20		9		6		172.47		0		4.7907334
Bt9		24		9		10		403.34		0		9.3366805
Bt10		8		8		7		87.19		0		6.8114593
Bt11		21		11		6		344.82		0		7.4636576
Bt12		22		9		9		336.84		0		8.5061732
Bt13		17		12		7		278.65		0		6.8297576
Bt14		15		6		7		100.79		0		5.5995606
Bt15		21		8		10		203.95		0		6.0699282
Bt16		24		8		12		301.48		0		7.8509651
Bt17		9		7		7		61.24		0		4.8605302
Bt18		8		7		13		105.02		0		9.3765470
Bt19		20		6		8		163.10		0		6.7956845
Bt20		6		7		8		66.23		0		7.8849216
Bt21		19		7		7		197.67		0		7.4312451
Bt22		17		11		15		412.01		0		11.0164070
Bt23		9		6		7		72.65		0		6.7267239
Bt24		6		7		11		58.99		0		7.0228948
Bt25		17		8		15		349.20		0		12.8381663
Bt26		13		8		13		318.53		0		15.3140693
Bt27		24		10		9		449.95		0		9.3740412
Bt28		11		9		13		217.13		0		10.9662828
Bt29		10		11		11		238.14		0		10.8245691
Bt30		7		7		6		38.31		0		3.9095861
Bt31		18		12		15		394.55		0		9.1331451
Bt32		22		11		13		713.71		0		14.7460947
Bt33		8		9		10		120.92		0		8.3971482
Bt34		17		7		14		222.49		0		9.3482274
Bt35		20		6		15		415.18		0		17.2993202
Bt36		20		7		11		168.10		0		6.0036241
Bt37		13		7		11		206.79		0		11.3619514
Bt38		22		11		12		616.05		0		12.7282987
Bt39		6		9		15		134.06		0		12.4127319
Bt40		6		6		8		65.93		0		9.1567462
Bt41		19		10		14		580.69		1		3.0562873
Bt42		22		11		10		321.91		0		6.6511125
Bt43		9		10		15		221.62		0		12.3123554
Bt44		10		12		6		139.51		0		5.8130445
Bt45		25		9		14		664.47		0		14.7659310
Bt46		13		6		8		83.88		0		5.3767784
Bt47		20		12		7		329.31		0		6.8607288
