Name					64_TruckTrailer_n120_m200_bt10_4
Number_of_Customers			120
Number_of_Items				200
Number_of_ItemTypes			10
Number_of_Vehicles			6
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		52		20		1		0		0		0		160.454		1296
2		29		67		1		0		0		0		153.474		1440
3		58		62		1		0		0		0		412.316		3289
4		61		66		2		0		0		0		420.219		3584
5		54		3		2		0		0		0		1004.35		5689
6		46		67		1		0		0		0		125.953		540
7		51		69		3		0		0		0		722.243		5245
8		33		67		2		0		0		0		517.309		4297
9		40		19		1		0		0		0		104.993		1008
10		49		11		2		0		0		0		697.031		3408
11		32		61		1		0		0		0		125.953		540
12		22		5		1		0		0		0		153.474		1440
13		17		23		1		0		0		0		125.953		540
14		59		57		2		0		0		0		672.081		5577
15		20		69		2		0		0		0		572.77		4585
16		60		45		1		0		0		0		160.454		1296
17		65		65		1		0		0		0		125.953		540
18		70		43		2		0		0		0		230.946		1548
19		7		6		1		0		0		0		149.473		660
20		47		24		2		0		0		0		171.092		883
21		2		54		1		0		0		0		160.454		1296
22		50		3		1		0		0		0		484.537		1976
23		60		52		2		0		0		0		744.301		4264
24		29		22		1		0		0		0		125.953		540
25		1		63		4		0		0		0		866.693		6580
26		46		36		1		0		0		0		104.993		1008
27		20		37		1		0		0		0		412.316		3289
28		29		46		1		0		0		0		412.316		3289
29		29		41		2		0		0		0		745.513		3840
30		58		2		1		0		0		0		484.537		1976
31		40		68		1		0		0		0		45.1395		343
32		67		33		1		0		0		0		149.473		660
33		41		5		2		0		0		0		171.092		883
34		5		6		2		0		0		0		565.79		4729
35		59		36		1		0		0		0		125.953		540
36		42		69		1		0		0		0		259.765		2288
37		61		22		1		0		0		0		592.039		2400
38		70		34		1		0		0		0		259.765		2288
39		51		52		3		0		0		0		350.044		2974
40		24		19		1		0		0		0		259.765		2288
41		36		56		4		0		0		0		1928.38		9064
42		37		17		2		0		0		0		741.512		3060
43		54		59		4		0		0		0		1163.69		4955
44		21		60		4		0		0		0		940.126		4843
45		21		60		1		0		0		0		259.765		2288
46		0		48		1		0		0		0		592.039		2400
47		70		10		2		0		0		0		637.178		2743
48		12		40		1		0		0		0		149.473		660
49		63		51		1		0		0		0		153.474		1440
50		43		10		1		0		0		0		45.1395		343
51		18		45		1		0		0		0		153.474		1440
