Name					61_TruckTrailer_n120_m200_bt10_1
Number_of_Customers			120
Number_of_Items				200
Number_of_ItemTypes			10
Number_of_Vehicles			5
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		24		46		1		0		0		0		377.241		1573
2		39		61		2		0		0		0		525.871		2968
3		68		44		1		0		0		0		45.269		392
4		12		18		1		0		0		0		45.269		392
5		26		5		2		0		0		0		113.757		840
6		11		13		1		0		0		0		295.094		2250
7		20		7		1		0		0		0		295.094		2250
8		63		43		2		0		0		0		179.969		1162
9		13		0		2		0		0		0		733.776		3112
10		15		6		1		0		0		0		295.094		2250
11		47		31		1		0		0		0		457.383		2520
12		52		39		2		0		0		0		179.969		1162
13		9		40		1		0		0		0		45.269		392
14		7		24		2		0		0		0		113.757		840
15		67		64		2		0		0		0		422.51		1965
16		67		2		1		0		0		0		68.488		448
17		70		11		2		0		0		0		525.871		2968
18		47		2		3		0		0		0		594.359		3416
19		9		16		2		0		0		0		502.652		2912
20		30		48		1		0		0		0		134.7		770
21		67		69		1		0		0		0		101.529		810
22		52		50		1		0		0		0		295.094		2250
23		47		64		2		0		0		0		525.871		2968
24		10		24		1		0		0		0		101.529		810
25		64		47		2		0		0		0		733.776		3112
26		25		38		1		0		0		0		457.383		2520
27		9		23		1		0		0		0		295.094		2250
28		59		37		2		0		0		0		637.182		3051
29		55		32		1		0		0		0		98.9282		891
30		15		3		2		0		0		0		429.794		3020
31		26		46		1		0		0		0		68.488		448
32		49		39		3		0		0		0		1209.86		7290
33		44		38		1		0		0		0		356.535		1539
34		21		52		2		0		0		0		657.889		3085
35		60		24		1		0		0		0		356.535		1539
36		61		38		1		0		0		0		68.488		448
37		33		20		1		0		0		0		280.648		1512
38		17		41		3		0		0		0		952.983		5335
39		45		6		2		0		0		0		167.416		1339
40		50		63		2		0		0		0		476.169		2464
41		59		50		1		0		0		0		101.529		810
42		25		56		2		0		0		0		203.188		1218
43		30		53		2		0		0		0		752.477		4770
44		7		60		2		0		0		0		382.176		2322
45		12		53		2		0		0		0		651.629		3789
46		14		67		3		0		0		0		521.438		2856
47		23		24		2		0		0		0		394.022		3141
48		63		68		1		0		0		0		134.7		770
49		66		10		2		0		0		0		146.798		1202
50		11		46		2		0		0		0		144.197		1283
51		29		62		2		0		0		0		637.182		3051
52		44		11		1		0		0		0		377.241		1573
53		57		1		2		0		0		0		575.742		3762
54		47		30		2		0		0		0		170.017		1258
55		16		51		1		0		0		0		101.529		810
56		8		66		1		0		0		0		457.383		2520
57		44		35		2		0		0		0		657.889		3085
58		1		27		1		0		0		0		280.648		1512
59		34		49		2		0		0		0		914.766		5040
60		56		69		2		0		0		0		200.457		1701
61		14		38		1		0		0		0		98.9282		891
62		51		17		1		0		0		0		295.094		2250
63		50		47		2		0		0		0		914.766		5040
64		54		62		3		0		0		0		577.698		3274
65		63		23		1		0		0		0		98.9282		891
66		28		38		2		0		0		0		738.031		4032
