Name					6_TruckTrailer_n30_m200_bt100_1
Number_of_Customers			30
Number_of_Items				200
Number_of_ItemTypes			100
Number_of_Vehicles			5
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		3		35		10		0		0		0		2542.51		15396
2		5		19		7		0		0		0		1649.46		8283
3		37		45		7		0		0		0		1231.21		6520
4		49		16		4		0		0		0		1778.86		7949
5		4		20		12		0		0		0		1864.23		10300
6		18		37		4		0		0		0		576.485		3435
7		9		41		5		0		0		0		644.172		3992
8		69		28		6		0		0		0		1471.11		7832
9		46		2		7		0		0		0		2075.91		11661
10		8		38		2		0		0		0		765.859		3174
11		14		10		9		0		0		0		1632.58		10882
12		14		30		6		0		0		0		734.009		3996
13		14		20		9		0		0		0		2048.52		11749
14		51		53		5		0		0		0		1474.46		7069
15		43		17		10		0		0		0		1240.17		7309
16		50		8		8		0		0		0		2296.87		11236
17		37		41		8		0		0		0		1598.02		7834
18		18		37		11		0		0		0		2372.37		13589
19		23		61		3		0		0		0		505.38		3924
20		8		50		9		0		0		0		2175.37		12510
21		45		33		7		0		0		0		1395.4		7185
22		3		33		9		0		0		0		2503.99		14162
23		61		24		8		0		0		0		2132.04		11592
24		20		21		8		0		0		0		1425.06		8490
25		36		30		3		0		0		0		810.813		4466
26		38		18		7		0		0		0		1777.94		8954
27		23		70		6		0		0		0		1112.05		6457
28		28		64		4		0		0		0		418.058		2328
29		26		25		3		0		0		0		659.118		3516
30		47		10		3		0		0		0		920.05		5522

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		13		10		15		451.93		0		17.3817396
Bt2		13		11		8		275.62		0		9.6371951
Bt3		21		10		11		436.44		0		10.3914134
Bt4		10		12		10		155.53		0		6.4805392
Bt5		12		12		7		133.58		0		4.6382177
Bt6		16		12		15		698.59		0		18.1925075
Bt7		18		8		8		245.42		0		8.5216012
Bt8		20		10		12		530.25		0		13.2563061
Bt9		6		10		14		169.68		0		14.1397300
Bt10		8		6		6		30.79		0		3.2074803
Bt11		17		6		11		271.79		0		13.3231188
Bt12		20		8		11		201.77		1		1.2610629
Bt13		12		7		11		124.72		0		7.4237017
Bt14		15		11		7		278.50		0		8.4393295
Bt15		6		8		11		91.13		0		9.4923899
Bt16		17		11		8		277.85		0		7.4292700
Bt17		17		10		11		268.26		0		7.8898747
Bt18		9		7		11		169.50		0		13.4520762
Bt19		10		7		14		120.44		0		8.6027127
Bt20		8		7		6		53.61		0		4.7862021
Bt21		19		11		13		675.08		0		16.1502570
Bt22		8		11		8		88.28		0		5.0161704
Bt23		13		10		12		333.29		0		12.8189917
Bt24		10		10		6		138.38		0		6.9187790
Bt25		13		6		8		124.66		0		7.9910653
Bt26		22		11		6		266.93		0		5.5151625
Bt27		6		9		6		45.61		0		4.2235993
Bt28		7		9		6		55.98		0		4.4426825
Bt29		10		9		13		273.18		0		15.1765546
Bt30		6		8		6		48.74		0		5.0767135
Bt31		16		6		13		236.57		1		2.4642737
Bt32		23		11		7		405.60		0		8.0157275
Bt33		11		12		11		298.07		0		11.2903442
Bt34		14		10		10		292.39		0		10.4425670
Bt35		22		11		11		464.49		0		9.5969888
Bt36		20		11		8		351.24		0		7.9827857
Bt37		13		12		11		414.87		0		13.2969838
Bt38		18		6		9		215.42		0		9.9730611
Bt39		19		8		6		179.51		1		1.1810141
Bt40		6		7		7		67.27		0		8.0079715
Bt41		9		6		13		163.27		0		15.1176022
Bt42		6		10		10		99.04		0		8.2532226
Bt43		8		9		7		73.97		0		5.1369459
Bt44		8		11		9		79.91		0		4.5403318
Bt45		11		10		13		264.27		0		12.0124029
Bt46		13		8		8		145.27		0		6.9842223
Bt47		22		11		13		460.33		0		9.5110012
Bt48		16		7		7		139.32		0		6.2194514
Bt49		13		9		13		167.00		1		1.4273226
Bt50		8		8		6		59.90		0		4.6799292
Bt51		15		12		12		462.61		0		12.8502295
Bt52		17		6		15		336.71		0		16.5054131
Bt53		7		8		7		62.95		0		5.6209141
Bt54		7		12		6		53.04		0		3.1573783
Bt55		14		12		11		325.37		0		9.6835810
Bt56		11		10		8		102.98		0		4.6807947
Bt57		10		12		12		302.24		0		12.5934367
Bt58		23		6		7		212.87		0		7.7125648
Bt59		25		6		7		163.67		0		5.4556121
Bt60		7		8		7		69.57		0		6.2115440
Bt61		8		10		13		247.29		0		15.4556930
Bt62		22		9		15		577.10		0		14.5732141
Bt63		17		6		10		195.47		1		1.9163696
Bt64		10		11		8		181.10		0		8.2318208
Bt65		20		12		7		405.63		0		8.4505208
Bt66		13		12		6		109.18		0		3.4992897
Bt67		15		8		13		372.81		0		15.5338833
Bt68		15		8		12		283.73		0		11.8222356
Bt69		18		8		7		114.72		0		3.9834332
Bt70		7		7		8		48.25		0		4.9237940
Bt71		18		6		8		180.28		1		1.6692514
Bt72		15		10		8		211.83		0		7.0610009
Bt73		21		8		15		529.20		0		15.7498899
Bt74		6		10		12		152.94		0		12.7447944
Bt75		9		11		9		148.88		1		1.5037983
Bt76		23		10		15		557.35		0		12.1163864
Bt77		10		11		7		189.46		0		8.6116480
Bt78		25		10		11		369.82		0		7.3964031
Bt79		8		10		6		116.49		0		7.2803456
Bt80		8		7		7		58.28		0		5.2038754
Bt81		13		12		15		289.94		0		9.2930783
Bt82		18		6		11		222.43		0		10.2977896
Bt83		24		11		10		513.06		0		9.7170656
Bt84		19		6		6		122.32		1		1.0730180
Bt85		23		12		10		578.04		0		10.4717141
Bt86		13		7		15		214.36		0		11.7779471
Bt87		11		9		9		184.37		0		9.3117302
Bt88		22		10		9		426.96		0		9.7035896
Bt89		8		10		11		181.86		0		11.3664274
Bt90		8		7		7		51.33		0		4.5828310
Bt91		16		7		15		263.42		0		11.7598657
Bt92		20		8		8		205.14		0		6.4104701
Bt93		6		10		12		85.60		0		7.1331525
Bt94		7		10		6		81.90		0		5.8498744
Bt95		8		9		14		124.82		0		8.6679463
Bt96		6		10		8		56.30		0		4.6917071
Bt97		21		7		11		211.65		0		7.1988821
Bt98		13		7		11		183.51		0		10.0827012
Bt99		19		7		9		168.84		0		6.3475400
Bt100		7		8		8		66.16		0		5.9069846

DEMANDS PER CUSTOMER
i	Type Quantity
1	Bt22 1	Bt36 1	Bt49 2	Bt63 1	Bt67 1	Bt68 2	Bt78 1	Bt91 1	
2	Bt2 1	Bt17 1	Bt21 1	Bt24 1	Bt25 1	Bt66 1	Bt80 1	
3	Bt9 1	Bt14 1	Bt19 1	Bt36 1	Bt60 1	Bt80 1	Bt98 1	
4	Bt1 1	Bt3 1	Bt21 1	Bt38 1	
5	Bt1 1	Bt7 1	Bt22 1	Bt24 1	Bt27 1	Bt33 1	Bt56 1	Bt58 1	Bt70 1	Bt90 1	Bt95 1	Bt96 1	
6	Bt4 1	Bt71 1	Bt87 1	Bt96 1	
7	Bt20 1	Bt26 1	Bt44 1	Bt63 1	Bt70 1	
8	Bt5 1	Bt23 1	Bt25 1	Bt51 1	Bt72 1	Bt92 1	
9	Bt19 1	Bt21 1	Bt35 1	Bt43 1	Bt61 1	Bt78 1	Bt95 1	
10	Bt6 1	Bt40 1	
11	Bt12 2	Bt14 1	Bt27 1	Bt33 1	Bt40 1	Bt49 1	Bt66 1	Bt91 1	
12	Bt7 1	Bt27 1	Bt39 1	Bt46 1	Bt50 1	Bt80 1	
13	Bt3 1	Bt7 1	Bt26 1	Bt31 1	Bt32 1	Bt40 1	Bt49 2	Bt96 1	
14	Bt8 1	Bt24 1	Bt31 1	Bt32 1	Bt59 1	
15	Bt12 1	Bt25 1	Bt27 1	Bt32 1	Bt40 1	Bt64 1	Bt70 1	Bt80 1	Bt90 1	Bt96 1	
16	Bt3 1	Bt7 1	Bt8 1	Bt9 1	Bt58 1	Bt65 1	Bt69 1	Bt89 1	
17	Bt7 1	Bt9 1	Bt31 1	Bt42 1	Bt58 1	Bt63 1	Bt67 1	Bt100 1	
18	Bt5 2	Bt10 1	Bt15 1	Bt17 1	Bt51 1	Bt52 1	Bt56 1	Bt63 1	Bt65 1	Bt97 1	
19	Bt4 1	Bt50 1	Bt81 1	
20	Bt2 1	Bt11 1	Bt12 1	Bt24 1	Bt38 1	Bt49 1	Bt59 1	Bt76 1	Bt87 1	
21	Bt11 1	Bt24 1	Bt39 1	Bt49 1	Bt54 1	Bt58 1	Bt67 1	
22	Bt8 2	Bt12 1	Bt19 1	Bt35 1	Bt44 1	Bt61 1	Bt91 1	Bt100 1	
23	Bt64 1	Bt68 1	Bt74 1	Bt81 1	Bt83 1	Bt85 1	Bt90 1	Bt94 1	
24	Bt2 2	Bt13 1	Bt27 1	Bt44 1	Bt63 1	Bt78 1	Bt80 1	
25	Bt2 1	Bt17 1	Bt26 1	
26	Bt6 1	Bt14 1	Bt18 1	Bt19 1	Bt59 1	Bt82 1	Bt95 1	
27	Bt20 1	Bt23 1	Bt49 1	Bt56 1	Bt57 1	Bt74 1	
28	Bt15 1	Bt25 1	Bt48 1	Bt53 1	
29	Bt38 1	Bt71 1	Bt91 1	
30	Bt16 1	Bt47 1	Bt89 1	
