Name					10_TruckTrailer_n30_m200_bt100_5
Number_of_Customers			30
Number_of_Items				200
Number_of_ItemTypes			100
Number_of_Vehicles			5
TimeWindows				0

VEHICLE
Mass_Capacity				25950
CargoSpace_Length			136
CargoSpace_Width			25
CargoSpace_Height			30
Wheelbase				36
Max_Mass_FrontAxle			10000
Max_Mass_RearAxle			11500
Max_Mass_TrailerAxle			24000
Distance_Kingpin_RearAxle		6
Distance_Kingpin_TrailerAxle		76
Distance_CargoSpace_TrailerAxle		92
Distance_Mass_Tractor_RearAxle		25
Distance_Mass_Trailer_TrailerAxle	16
Mass_Tractor				7300
Mass_Trailer				6750

CUSTOMERS
i		x		y		Demand		ReadyTime	DueDate		ServiceTime	DemandedMass	DemandedVolume
0		35		35		0		0		0		0		0		0
1		2		34		5		0		0		0		892.412		4558
2		51		33		4		0		0		0		715.535		3876
3		27		61		7		0		0		0		1618.07		9138
4		60		17		8		0		0		0		1420.08		8034
5		56		66		5		0		0		0		860.877		5413
6		4		15		8		0		0		0		1657.66		8952
7		27		12		9		0		0		0		1911.59		12038
8		15		34		6		0		0		0		1252.91		8242
9		9		51		10		0		0		0		2113.84		11272
10		33		24		8		0		0		0		1608.85		11137
11		28		53		6		0		0		0		686.699		3982
12		51		12		6		0		0		0		842.308		4510
13		35		48		5		0		0		0		1206.85		5874
14		10		34		4		0		0		0		791.296		5443
15		69		51		4		0		0		0		374.535		2016
16		40		35		7		0		0		0		2501.59		12375
17		64		33		6		0		0		0		1207.52		6648
18		55		22		6		0		0		0		1007.48		5379
19		27		12		8		0		0		0		1521.66		9324
20		54		24		5		0		0		0		908.735		4713
21		46		62		7		0		0		0		2682.96		12318
22		41		17		7		0		0		0		3122.09		14380
23		0		65		6		0		0		0		1374.66		8056
24		33		34		10		0		0		0		1507.7		9094
25		65		16		5		0		0		0		817.29		4527
26		25		53		5		0		0		0		1104.96		7191
27		2		26		7		0		0		0		1342.12		7910
28		41		70		12		0		0		0		3020.51		16876
29		12		49		10		0		0		0		976.304		5785
30		70		63		4		0		0		0		719.64		4152

ITEMS
Type		Length		Width		Height		Mass		Fragility	LoadBearingStrength
Bt1		12		8		8		103.07		0		5.3681606
Bt2		11		6		10		98.54		0		7.4649067
Bt3		9		12		12		293.62		0		13.5933046
Bt4		15		8		9		200.71		0		8.3630775
Bt5		9		12		10		229.00		0		10.6019867
Bt6		12		9		9		118.70		0		5.4954269
Bt7		7		10		7		121.89		0		8.7065415
Bt8		16		10		13		363.60		0		11.3624484
Bt9		23		12		15		986.81		0		17.8770513
Bt10		6		6		8		51.89		0		7.2063132
Bt11		11		9		13		245.60		0		12.4038221
Bt12		8		11		13		236.03		0		13.4109422
Bt13		12		9		11		296.26		0		13.7155886
Bt14		20		8		15		280.44		0		8.7636058
Bt15		19		6		14		243.20		0		10.6667624
Bt16		20		9		7		131.73		1		0.7318462
Bt17		6		7		12		122.88		0		14.6280355
Bt18		8		6		12		116.04		0		12.0879939
Bt19		19		12		8		271.36		0		5.9508414
Bt20		8		6		6		54.20		0		5.6455607
Bt21		23		9		6		227.15		1		1.0973581
Bt22		14		7		12		126.26		0		6.4418132
Bt23		10		6		6		54.30		1		0.9050689
Bt24		8		12		15		349.88		0		18.2231471
Bt25		7		9		6		45.41		0		3.6042688
Bt26		17		9		11		367.55		0		12.0112771
Bt27		9		8		14		207.39		0		14.4020699
Bt28		18		7		6		172.70		0		6.8532699
Bt29		7		12		14		221.98		0		13.2131053
Bt30		8		7		8		78.59		0		7.0171919
Bt31		11		9		8		113.71		0		5.7430463
Bt32		7		7		15		161.87		0		16.5172639
Bt33		17		8		7		104.81		0		3.8533963
Bt34		10		6		6		89.33		0		7.4444550
Bt35		6		11		14		143.70		0		10.8866163
Bt36		17		9		10		279.81		0		9.1442146
Bt37		19		9		14		463.94		0		13.5656089
Bt38		13		12		7		161.64		0		5.1809123
Bt39		21		6		14		210.12		1		1.6676486
Bt40		8		8		6		92.06		0		7.1918990
Bt41		9		6		9		91.41		0		8.4642630
Bt42		13		6		14		164.03		0		10.5149238
Bt43		12		12		8		189.56		0		6.5821102
Bt44		17		10		7		255.25		0		7.5073820
Bt45		10		6		7		91.80		0		7.6496885
Bt46		25		7		9		225.73		0		6.4493959
Bt47		9		10		13		246.88		0		13.7153975
